iter	Logloss	Accuracy
102	0.4542873779	0.8177727784
103	0.4531948616	0.8177727784
104	0.452466181	0.8177727784
105	0.4516622495	0.8177727784
106	0.4509099921	0.8188976378
107	0.4498019477	0.8200224972
108	0.4487073985	0.8188976378
109	0.4480910205	0.8200224972
110	0.4468613662	0.8177727784
111	0.4466318401	0.8200224972
112	0.4458884973	0.8188976378
113	0.4449481983	0.8188976378
114	0.4442093368	0.8211473566
115	0.443518351	0.8200224972
116	0.4427278351	0.822272216
117	0.4419301651	0.8233970754
118	0.4410135233	0.8233970754
119	0.4400699073	0.8233970754
120	0.4392232725	0.8245219348
121	0.4381310087	0.8245219348
122	0.4378604785	0.8256467942
123	0.4374894869	0.8245219348
124	0.4366281403	0.8256467942
125	0.4359155463	0.8256467942
126	0.4351658085	0.8256467942
127	0.4347287151	0.8245219348
128	0.4339017287	0.8256467942
129	0.4332587121	0.8256467942
130	0.4321690209	0.8278965129
131	0.4316189953	0.8278965129
132	0.4312022454	0.8278965129
133	0.4303992966	0.8278965129
134	0.429692137	0.8256467942
135	0.4290000986	0.8256467942
136	0.4282749329	0.8256467942
137	0.428217769	0.8256467942
138	0.4276087118	0.8256467942
139	0.4268433032	0.8256467942
140	0.4260767132	0.8256467942
141	0.4255998758	0.8256467942
142	0.4250294832	0.8256467942
143	0.4245661318	0.8256467942
144	0.4240914017	0.8256467942
145	0.4236090027	0.8256467942
146	0.4230437576	0.8256467942
147	0.4224992057	0.8256467942
148	0.4217223154	0.8256467942
149	0.4215846274	0.8256467942
150	0.4209143948	0.8256467942
151	0.4203749471	0.8256467942
152	0.4196393654	0.8278965129
153	0.4193034628	0.8267716535
154	0.4189304122	0.8267716535
155	0.4184921165	0.8278965129
156	0.4184583207	0.8278965129
157	0.4177457254	0.8267716535
158	0.4174109436	0.8278965129
159	0.41685021	0.8278965129
160	0.4165068263	0.8278965129
161	0.4157320692	0.8278965129
162	0.4153628435	0.8278965129
163	0.4144814724	0.8267716535
164	0.4138674945	0.8278965129
165	0.4135940882	0.8278965129
166	0.4130500946	0.8278965129
167	0.4122526936	0.8301462317
168	0.4118961118	0.8290213723
169	0.4113646638	0.8312710911
170	0.4109021728	0.8301462317
171	0.4105489597	0.8301462317
172	0.410186619	0.8312710911
173	0.4097486334	0.8301462317
174	0.4092196125	0.8312710911
175	0.4088209235	0.8312710911
176	0.4082646111	0.8312710911
177	0.4078618114	0.8301462317
178	0.4078388018	0.8301462317
179	0.407533881	0.8301462317
180	0.4069484513	0.8301462317
181	0.4067599381	0.8312710911
182	0.4063006412	0.8312710911
183	0.4055123127	0.8323959505
184	0.405276443	0.8323959505
185	0.4047556039	0.8323959505
186	0.4046725312	0.8323959505
187	0.4042032444	0.8323959505
188	0.4040808199	0.8323959505
189	0.4037464222	0.8323959505
190	0.4032610337	0.8323959505
191	0.4026069749	0.8312710911
192	0.4022442461	0.8323959505
193	0.401742761	0.8312710911
194	0.4014377399	0.8323959505
195	0.400699081	0.8323959505
196	0.4001395195	0.8335208099
197	0.3997763162	0.8335208099
198	0.3994966934	0.8335208099
199	0.3991572492	0.8335208099
200	0.3988987208	0.8335208099
201	0.3987407083	0.8323959505
202	0.3984843144	0.8323959505
203	0.398128212	0.8323959505
204	0.3975414614	0.8335208099
205	0.3971962908	0.8335208099
206	0.396732879	0.8335208099
207	0.3964124532	0.8335208099
208	0.3961336653	0.8335208099
209	0.3957119845	0.8335208099
210	0.3954286273	0.8323959505
211	0.3951852906	0.8323959505
212	0.3948882357	0.8346456693
213	0.3945175142	0.8346456693
214	0.3941728679	0.8346456693
215	0.3938819573	0.8357705287
216	0.3935837893	0.8368953881
217	0.3934400321	0.8368953881
218	0.3932477339	0.8380202475
219	0.392705583	0.8380202475
220	0.3923909598	0.8380202475
221	0.3918416729	0.8380202475
222	0.391718079	0.8380202475
223	0.3916056264	0.8380202475
224	0.3910487247	0.8380202475
225	0.3909175191	0.8380202475
226	0.3904726105	0.8380202475
227	0.3901344715	0.8380202475
228	0.3900491324	0.8380202475
229	0.3899824325	0.8380202475
230	0.3898944263	0.8380202475
231	0.3894525782	0.8380202475
232	0.3893305713	0.8380202475
233	0.3891509663	0.8380202475
234	0.388877765	0.8380202475
235	0.388850669	0.8380202475
236	0.3885393526	0.8380202475
237	0.3882003431	0.8380202475
238	0.3877701748	0.8380202475
239	0.387644724	0.8380202475
240	0.3874650756	0.8391451069
241	0.3872943272	0.8391451069
242	0.3868937705	0.8391451069
243	0.3863488128	0.8402699663
244	0.385789276	0.8413948256
245	0.3855649282	0.8413948256
246	0.3851199476	0.8413948256
247	0.3846958667	0.8413948256
248	0.3841233887	0.8413948256
249	0.3839241657	0.8402699663
250	0.3835584348	0.842519685
251	0.3834278429	0.8436445444
252	0.3833528205	0.8436445444
253	0.3831239164	0.8436445444
254	0.3829700237	0.8436445444
255	0.3827771721	0.8436445444
256	0.3826428738	0.842519685
257	0.382308013	0.8413948256
258	0.3819404665	0.842519685
259	0.3818756067	0.842519685
260	0.3816801846	0.842519685
261	0.3814153384	0.8447694038
262	0.3810354055	0.8447694038
263	0.3806285994	0.8458942632
264	0.3804567861	0.8470191226
265	0.3802630054	0.8470191226
266	0.379943584	0.8458942632
267	0.379689588	0.8492688414
268	0.3794656678	0.848143982
269	0.37908294	0.8503937008
270	0.378936458	0.8492688414
271	0.3785672801	0.8492688414
272	0.3780342015	0.8503937008
273	0.3778627753	0.8503937008
274	0.3778202189	0.8492688414
275	0.3774950422	0.8515185602
276	0.37738973	0.8503937008
277	0.3770197375	0.8515185602
278	0.3767855355	0.8515185602
279	0.3766123195	0.8526434196
280	0.3762649404	0.853768279
281	0.3760435285	0.853768279
282	0.3758918981	0.853768279
283	0.3756772752	0.853768279
284	0.3755182007	0.853768279
285	0.3750889599	0.8548931384
286	0.3747416959	0.8548931384
287	0.3745661176	0.8548931384
288	0.3744024746	0.8548931384
289	0.3741445452	0.853768279
290	0.373842565	0.8548931384
291	0.3737086798	0.8560179978
292	0.3730943219	0.8560179978
293	0.3729454753	0.8560179978
294	0.3727464272	0.8571428571
295	0.3725555965	0.8571428571
296	0.3724261407	0.8582677165
297	0.3720481099	0.8582677165
298	0.3717549143	0.8582677165
299	0.3715534627	0.8582677165
300	0.3712789652	0.8582677165
301	0.3711673415	0.8582677165
302	0.3707333953	0.8582677165
303	0.3704501995	0.8582677165
304	0.3701612261	0.8582677165
305	0.36983995	0.8582677165
306	0.3696665786	0.8582677165
307	0.3693271285	0.8582677165
308	0.3691792593	0.8582677165
309	0.3689605888	0.8582677165
310	0.368364156	0.8582677165
311	0.36806285	0.8582677165
312	0.3680291714	0.8582677165
313	0.3678371702	0.8582677165
314	0.367690162	0.8582677165
315	0.3674621639	0.8582677165
316	0.3670379666	0.8593925759
317	0.3668104323	0.8593925759
318	0.3668062981	0.8593925759
319	0.3664339729	0.8593925759
320	0.3661497324	0.8605174353
321	0.3659095047	0.8605174353
322	0.3658485804	0.8605174353
323	0.3656175024	0.8605174353
324	0.3655720712	0.8605174353
325	0.3654034058	0.8605174353
326	0.365256458	0.8605174353
327	0.3652471652	0.8605174353
328	0.3651303972	0.8605174353
329	0.3650277064	0.8605174353
330	0.3647596472	0.8605174353
331	0.3644573258	0.8605174353
332	0.3643875806	0.8605174353
333	0.3642572897	0.8605174353
334	0.3639626858	0.8593925759
335	0.3638779392	0.8593925759
336	0.3634803444	0.8593925759
337	0.3631155811	0.8593925759
338	0.3628860122	0.8593925759
339	0.3626213433	0.8593925759
340	0.3626177619	0.8593925759
341	0.3624827704	0.8593925759
342	0.3624648351	0.8593925759
343	0.3624644154	0.8593925759
344	0.362317474	0.8593925759
345	0.3622487391	0.8593925759
346	0.362129756	0.8593925759
347	0.3618086876	0.8593925759
348	0.3616852377	0.8593925759
349	0.3613124453	0.8593925759
350	0.3611285728	0.8593925759
351	0.360997426	0.8593925759
352	0.3609900519	0.8593925759
353	0.3606631718	0.8593925759
354	0.3604297774	0.8593925759
355	0.360164554	0.8593925759
356	0.3597779239	0.8593925759
357	0.3596933785	0.8605174353
358	0.3594874761	0.8616422947
359	0.3593743802	0.8616422947
360	0.3593671863	0.8616422947
361	0.3592544873	0.8616422947
362	0.3591075812	0.8616422947
363	0.3589020502	0.8616422947
364	0.3588603902	0.8616422947
365	0.3585076738	0.8627671541
366	0.3582128933	0.8638920135
367	0.3580847085	0.8650168729
368	0.3579531215	0.8661417323
369	0.3578768714	0.8661417323
370	0.3577872041	0.8661417323
371	0.357787066	0.8661417323
372	0.3575034118	0.8650168729
373	0.3574851613	0.8650168729
374	0.3572185802	0.8661417323
375	0.3571649544	0.8661417323
376	0.3569083645	0.8661417323
377	0.3568239801	0.8661417323
378	0.3566850728	0.8661417323
379	0.3563741228	0.8661417323
380	0.3562229341	0.8661417323
381	0.3559506828	0.8661417323
382	0.3558139155	0.8661417323
383	0.3555809429	0.8661417323
384	0.3554514741	0.8661417323
385	0.3552999854	0.8661417323
386	0.3550733023	0.8661417323
387	0.3549133614	0.8672665917
388	0.3547511523	0.8672665917
389	0.3547510415	0.8672665917
390	0.3544666037	0.8683914511
391	0.3541032506	0.8672665917
392	0.3539115096	0.8672665917
393	0.3537702376	0.8672665917
394	0.3535915428	0.8683914511
395	0.3534108333	0.8683914511
396	0.3532511063	0.8683914511
397	0.3530997086	0.8683914511
398	0.3528092952	0.8683914511
399	0.3526916902	0.8683914511
400	0.3526916807	0.8683914511
401	0.3526523333	0.8683914511
402	0.352524207	0.8683914511
403	0.352356958	0.8695163105
404	0.3522023671	0.8695163105
405	0.3520255657	0.8695163105
406	0.3517393478	0.8695163105
407	0.3516823438	0.8695163105
408	0.3516175431	0.8695163105
409	0.3515441114	0.8695163105
410	0.3513302219	0.8695163105
411	0.3512078096	0.8695163105
412	0.3510909018	0.8695163105
413	0.3509278018	0.8695163105
414	0.3506691412	0.8695163105
415	0.3505556809	0.8706411699
416	0.3502265758	0.8717660292
417	0.3498734936	0.8717660292
418	0.3497099816	0.8706411699
419	0.3495911236	0.8717660292
420	0.3493216211	0.8728908886
421	0.3491140359	0.874015748
422	0.349024202	0.874015748
423	0.3489638487	0.874015748
424	0.3487027145	0.874015748
425	0.3484073725	0.8728908886
426	0.3482494357	0.874015748
427	0.347911288	0.8717660292
428	0.3477767249	0.8717660292
429	0.3477280893	0.8717660292
430	0.3474980202	0.8728908886
431	0.3474848687	0.8728908886
432	0.3471813341	0.8728908886
433	0.3469524565	0.8728908886
434	0.3467412038	0.8728908886
435	0.3465778518	0.8728908886
436	0.3465205151	0.8728908886
437	0.3464696271	0.8728908886
438	0.3464652751	0.8728908886
439	0.3461564249	0.8728908886
440	0.3458397184	0.874015748
441	0.34562052	0.874015748
442	0.3455879428	0.874015748
443	0.3454382	0.874015748
444	0.3453751635	0.874015748
445	0.3452982512	0.874015748
446	0.3451993648	0.874015748
447	0.3451989337	0.874015748
448	0.3450107492	0.874015748
449	0.3448572241	0.874015748
450	0.3446214881	0.874015748
451	0.3445768415	0.874015748
452	0.3445234948	0.8751406074
453	0.3444954362	0.8751406074
454	0.3443950606	0.8751406074
455	0.344248837	0.8751406074
456	0.3442201511	0.8751406074
457	0.3442161872	0.8751406074
458	0.3440217309	0.8751406074
459	0.3438433667	0.8751406074
460	0.3437204086	0.8762654668
461	0.3436239215	0.8751406074
462	0.3435975371	0.8751406074
463	0.3435488395	0.8762654668
464	0.3434797549	0.8762654668
465	0.3434767199	0.8762654668
466	0.3433564457	0.8773903262
467	0.3433273506	0.8773903262
468	0.3432314553	0.8773903262
469	0.3431981515	0.8773903262
470	0.3428707018	0.8773903262
471	0.342860372	0.8773903262
472	0.3427280425	0.8773903262
473	0.3425504052	0.8785151856
474	0.3424591655	0.8785151856
475	0.3424587637	0.8785151856
476	0.3423534928	0.8785151856
477	0.3422742492	0.8785151856
478	0.3422478027	0.8785151856
479	0.3420444406	0.8785151856
480	0.3417925513	0.8785151856
481	0.3416659413	0.8785151856
482	0.3414785575	0.8785151856
483	0.3411406358	0.8785151856
484	0.3410500571	0.8785151856
485	0.3407830952	0.8785151856
486	0.3405556091	0.8785151856
487	0.3404290318	0.8785151856
488	0.3402905967	0.8785151856
489	0.3399114077	0.8785151856
490	0.3396761321	0.8785151856
491	0.339611131	0.8785151856
492	0.3395295535	0.8785151856
493	0.3395274023	0.8785151856
494	0.3394705908	0.8785151856
495	0.3394497407	0.8785151856
496	0.3392532836	0.8785151856
497	0.3390260671	0.8785151856
498	0.3388095509	0.8785151856
499	0.338647156	0.8785151856
500	0.3383821133	0.8785151856
501	0.3383280148	0.8785151856
502	0.338028225	0.8785151856
503	0.3379251814	0.8785151856
504	0.3378266054	0.8785151856
505	0.3376944595	0.8785151856
506	0.3376477595	0.8785151856
507	0.3374513615	0.8785151856
508	0.3372623266	0.8785151856
509	0.3370987044	0.8785151856
510	0.3370613453	0.8785151856
511	0.3368726188	0.8785151856
512	0.3368037315	0.8785151856
513	0.336637711	0.8785151856
514	0.3363700772	0.8785151856
515	0.3361685553	0.8785151856
516	0.3359388065	0.8785151856
517	0.3359009143	0.8785151856
518	0.3357827329	0.8785151856
519	0.3356479785	0.8785151856
520	0.3354458524	0.8785151856
521	0.3352855236	0.8785151856
522	0.3350552871	0.8785151856
523	0.3350121738	0.8785151856
524	0.3349442933	0.8785151856
525	0.3348819579	0.8785151856
526	0.3344847572	0.8785151856
527	0.334157827	0.8785151856
528	0.3339424002	0.879640045
529	0.3338759533	0.879640045
530	0.3337310487	0.879640045
531	0.3337292216	0.879640045
532	0.3335314923	0.879640045
533	0.3334107147	0.879640045
534	0.3332663809	0.879640045
535	0.3332285906	0.879640045
536	0.3329628695	0.879640045
537	0.3328675383	0.879640045
538	0.3323552899	0.8785151856
539	0.3321981893	0.879640045
540	0.3321860004	0.879640045
541	0.3320522729	0.879640045
542	0.3319175127	0.879640045
543	0.3317987175	0.879640045
544	0.3315953551	0.879640045
545	0.33142908	0.879640045
546	0.3310917064	0.8807649044
547	0.3310756855	0.8807649044
548	0.3310703343	0.8807649044
549	0.3309727935	0.8807649044
550	0.3308687771	0.8807649044
551	0.3306542639	0.8807649044
552	0.3304501839	0.8807649044
553	0.3300986763	0.8818897638
554	0.3298839674	0.8818897638
555	0.3298805701	0.8818897638
556	0.3296787722	0.8818897638
557	0.3296083976	0.8818897638
558	0.3295229163	0.8818897638
559	0.3294374707	0.8818897638
560	0.3293145022	0.8830146232
561	0.3291138479	0.8830146232
562	0.3290378334	0.8830146232
563	0.3290030994	0.8830146232
564	0.3288640108	0.8830146232
565	0.3288424222	0.8830146232
566	0.3284646994	0.8830146232
567	0.3281391495	0.8830146232
568	0.3280134908	0.8830146232
569	0.3279244043	0.8830146232
570	0.3278452203	0.8830146232
571	0.3277244008	0.8830146232
572	0.3276713836	0.8830146232
573	0.327488138	0.8830146232
574	0.3272080486	0.8830146232
575	0.3271641984	0.8830146232
576	0.3269345225	0.8830146232
577	0.3267557165	0.8830146232
578	0.3266165888	0.8830146232
579	0.3265963433	0.8830146232
580	0.3265958522	0.8830146232
581	0.3265865122	0.8830146232
582	0.3264792603	0.8830146232
583	0.3264671754	0.8830146232
584	0.3264065431	0.8830146232
585	0.3261369225	0.8841394826
586	0.3261016625	0.8841394826
587	0.3258469578	0.8841394826
588	0.3253525391	0.8841394826
589	0.3253281158	0.8841394826
590	0.3250766537	0.8841394826
591	0.3249074475	0.8841394826
592	0.3245884719	0.885264342
593	0.3242436954	0.885264342
594	0.3241025851	0.8841394826
595	0.3238118054	0.8841394826
596	0.3237636957	0.8841394826
597	0.3235710621	0.8841394826
598	0.3234651861	0.8841394826
599	0.3232787382	0.8841394826
600	0.3230058222	0.885264342
601	0.3229405403	0.885264342
602	0.3228947756	0.885264342
603	0.3227797097	0.885264342
604	0.3226376759	0.885264342
605	0.3225689036	0.885264342
606	0.3225615706	0.885264342
607	0.3223300984	0.885264342
608	0.3220849909	0.885264342
609	0.3217697819	0.885264342
610	0.3217352861	0.885264342
611	0.3216749485	0.885264342
612	0.3215999474	0.885264342
613	0.3215662708	0.885264342
614	0.3214847005	0.885264342
615	0.3213416346	0.885264342
616	0.3211099533	0.885264342
617	0.3207440484	0.8863892013
618	0.3206123338	0.8863892013
619	0.3205391106	0.8863892013
620	0.3204849102	0.8863892013
621	0.3203982413	0.8863892013
622	0.320334496	0.8863892013
623	0.3202357304	0.8863892013
624	0.3199456434	0.8863892013
625	0.3197393533	0.8863892013
626	0.3196499753	0.8863892013
627	0.3195382714	0.8875140607
628	0.3193957689	0.8875140607
629	0.319297233	0.8875140607
630	0.3188076721	0.8875140607
631	0.3185790456	0.8886389201
632	0.3184824129	0.8886389201
633	0.3183453607	0.8886389201
634	0.3182221767	0.8886389201
635	0.3181214163	0.8886389201
636	0.3180583658	0.8897637795
637	0.3179572023	0.8897637795
638	0.3179216229	0.8897637795
639	0.3178391854	0.8897637795
640	0.3176565399	0.8897637795
641	0.3175830187	0.8897637795
642	0.3173892155	0.8897637795
643	0.3172532376	0.8897637795
644	0.3172527832	0.8897637795
645	0.3168690204	0.8897637795
646	0.3167055736	0.8897637795
647	0.3165812088	0.8897637795
648	0.3164663087	0.8897637795
649	0.3163287409	0.8897637795
650	0.3161834993	0.8897637795
651	0.3160102581	0.8897637795
652	0.3159039394	0.8897637795
653	0.3157034027	0.8897637795
654	0.3155631481	0.8897637795
655	0.3152613914	0.8897637795
656	0.3150977278	0.8897637795
657	0.314991788	0.8897637795
658	0.3149868163	0.8897637795
659	0.3149174108	0.8897637795
660	0.314616136	0.8897637795
661	0.3146061246	0.8897637795
662	0.3145049412	0.8897637795
663	0.3144201442	0.8897637795
664	0.3142628427	0.8897637795
665	0.3140648621	0.8897637795
666	0.3138414952	0.8897637795
667	0.3137161313	0.8908886389
668	0.3136472745	0.8908886389
669	0.313487162	0.8908886389
670	0.3132807141	0.8908886389
671	0.3131344527	0.8908886389
672	0.3128585713	0.8908886389
673	0.312849101	0.8908886389
674	0.312643029	0.8908886389
675	0.3124672827	0.8908886389
676	0.3123103516	0.8908886389
677	0.3122719876	0.8908886389
678	0.3122193292	0.8908886389
679	0.3119439943	0.8908886389
680	0.3119307904	0.8908886389
681	0.3118816883	0.8908886389
682	0.3118449967	0.8908886389
683	0.3117096405	0.8908886389
684	0.311478842	0.8908886389
685	0.3114124716	0.8908886389
686	0.3112798919	0.8908886389
687	0.31108467	0.8920134983
688	0.3109804332	0.8920134983
689	0.3107432705	0.8920134983
690	0.3106516413	0.8920134983
691	0.3105812286	0.8920134983
692	0.3101740901	0.8920134983
693	0.3100362827	0.8920134983
694	0.3099929733	0.8920134983
695	0.3098977145	0.8920134983
696	0.3097921793	0.8920134983
697	0.3096631394	0.8920134983
698	0.3096104372	0.8931383577
699	0.3094977383	0.8931383577
700	0.3093765699	0.8931383577
701	0.3091671255	0.8942632171
702	0.3090179715	0.8942632171
703	0.3089113207	0.8942632171
704	0.3087426696	0.8942632171
705	0.308516909	0.8942632171
706	0.3084023158	0.8942632171
707	0.3083415543	0.8942632171
708	0.3082769187	0.8942632171
709	0.3080014335	0.8942632171
710	0.3078566743	0.8942632171
711	0.3075875885	0.8942632171
712	0.3075368974	0.8942632171
713	0.307429038	0.8942632171
714	0.3073889822	0.8942632171
715	0.3073462752	0.8942632171
716	0.307317437	0.8942632171
717	0.3073083352	0.8942632171
718	0.3072497144	0.8942632171
719	0.3070269062	0.8942632171
720	0.3067973876	0.8942632171
721	0.3065562479	0.8953880765
722	0.3065062277	0.8953880765
723	0.3064944546	0.8953880765
724	0.3063185843	0.8953880765
725	0.3060877607	0.8953880765
726	0.3058907368	0.8953880765
727	0.3058482576	0.8953880765
728	0.3056854281	0.8953880765
729	0.3053777137	0.8953880765
730	0.3053214543	0.8953880765
731	0.3051613163	0.8953880765
732	0.3051201861	0.8953880765
733	0.3049614262	0.8953880765
734	0.3048648775	0.8953880765
735	0.3047704715	0.8953880765
736	0.3046912961	0.8953880765
737	0.304672205	0.8953880765
738	0.3045081509	0.8953880765
739	0.3044397554	0.8953880765
740	0.3042591933	0.8953880765
741	0.3041731532	0.8953880765
742	0.3040087219	0.8953880765
743	0.3037418963	0.8953880765
744	0.3036408338	0.8953880765
745	0.3036320934	0.8953880765
746	0.3034563497	0.8953880765
747	0.3032180789	0.8953880765
748	0.3030143144	0.8953880765
749	0.3030090789	0.8953880765
750	0.3029562202	0.8953880765
751	0.3028841876	0.8953880765
752	0.3028132881	0.8953880765
753	0.3028012718	0.8953880765
754	0.3027939581	0.8953880765
755	0.3026947187	0.8953880765
756	0.3025231438	0.8953880765
757	0.3024343908	0.8953880765
758	0.3022835851	0.8953880765
759	0.3022588825	0.8953880765
760	0.3021647898	0.8953880765
761	0.3020955324	0.8953880765
762	0.3019212725	0.8953880765
763	0.3017406997	0.8953880765
764	0.3015840825	0.8953880765
765	0.3014932122	0.8953880765
766	0.3014323364	0.8953880765
767	0.3013941713	0.8953880765
768	0.3012996836	0.8953880765
769	0.3011738514	0.8953880765
770	0.3007716345	0.8953880765
771	0.300666815	0.8953880765
772	0.3006236825	0.8953880765
773	0.3005025923	0.8953880765
774	0.3004610372	0.8953880765
775	0.3001566383	0.8953880765
776	0.2997797257	0.8953880765
777	0.2996682715	0.8953880765
778	0.29949898	0.8953880765
779	0.2994634293	0.8953880765
780	0.29939758	0.8953880765
781	0.2990823988	0.8953880765
782	0.2989362659	0.8953880765
783	0.2988022963	0.8953880765
784	0.298623605	0.8953880765
785	0.2985142295	0.8953880765
786	0.2984921282	0.8953880765
787	0.2984621221	0.8965129359
788	0.2984369114	0.8953880765
789	0.2983804993	0.8953880765
790	0.2982776141	0.8965129359
791	0.2982749343	0.8965129359
792	0.29817992	0.8965129359
793	0.2980256623	0.8965129359
794	0.2979781207	0.8965129359
795	0.2978763608	0.8965129359
796	0.2977776555	0.8965129359
797	0.2977249875	0.8965129359
798	0.297690832	0.8965129359
799	0.2974861353	0.8976377953
800	0.2973529923	0.8976377953
801	0.2972603593	0.8976377953
802	0.2971721987	0.8976377953
803	0.2971647209	0.8976377953
804	0.2969640778	0.8976377953
805	0.2969217195	0.8976377953
806	0.2967354784	0.8976377953
807	0.2965171079	0.8976377953
808	0.29642226	0.8976377953
809	0.2963614727	0.8976377953
810	0.2961853838	0.8976377953
811	0.2960535032	0.8976377953
812	0.2958446067	0.8976377953
813	0.2958168309	0.8976377953
814	0.2957125804	0.8976377953
815	0.2956726358	0.8976377953
816	0.2955155531	0.8976377953
817	0.2954887626	0.8976377953
818	0.2953575531	0.8976377953
819	0.2952137691	0.8976377953
820	0.2950548653	0.8976377953
821	0.2950271844	0.8976377953
822	0.2947329838	0.8976377953
823	0.2946881677	0.8976377953
824	0.2945295704	0.8976377953
825	0.294464654	0.8987626547
826	0.2943481951	0.8987626547
827	0.2940767991	0.8987626547
828	0.2938854984	0.8987626547
829	0.2937219326	0.8987626547
830	0.293564762	0.8987626547
831	0.2933918756	0.8987626547
832	0.2932507375	0.8987626547
833	0.2931575027	0.8987626547
834	0.29301481	0.8987626547
835	0.2929561413	0.8987626547
836	0.2928512065	0.8987626547
837	0.292809727	0.8987626547
838	0.2927437285	0.8987626547
839	0.2926676525	0.8987626547
840	0.2925867599	0.8987626547
841	0.2924585372	0.8987626547
842	0.292436388	0.8987626547
843	0.2923925863	0.8987626547
844	0.2921014397	0.8987626547
845	0.2919983735	0.8987626547
846	0.29195521	0.8987626547
847	0.2918566677	0.8987626547
848	0.2917225322	0.8987626547
849	0.291682911	0.8987626547
850	0.2916545477	0.8987626547
851	0.2914486814	0.8998875141
852	0.2913612002	0.8998875141
853	0.2912065226	0.8998875141
854	0.2910840169	0.8998875141
855	0.2910242081	0.8998875141
856	0.2909005359	0.8998875141
857	0.2907777961	0.8998875141
858	0.2907696208	0.8998875141
859	0.29049896	0.8998875141
860	0.2903841663	0.8998875141
861	0.290266697	0.8998875141
862	0.2902450338	0.8998875141
863	0.2901481115	0.8998875141
864	0.2900750412	0.8998875141
865	0.2900619574	0.8998875141
866	0.290009081	0.8998875141
867	0.2899866458	0.8998875141
868	0.2899156283	0.8998875141
869	0.2898278186	0.8998875141
870	0.2895880914	0.8998875141
871	0.2895209207	0.8998875141
872	0.28937929	0.8998875141
873	0.289253157	0.8998875141
874	0.2892270395	0.8998875141
875	0.2891647772	0.8998875141
876	0.2888818314	0.8998875141
877	0.2887935864	0.8998875141
878	0.2887533221	0.8998875141
879	0.2886379456	0.8998875141
880	0.2885616868	0.8998875141
881	0.2885324699	0.8998875141
882	0.2884327484	0.8998875141
883	0.288221296	0.8998875141
