iter	Passed	Remaining
242	33826	105377
243	34304	106289
244	34369	105913
245	34416	105489
246	34461	105058
247	34524	104686
248	34595	104342
249	34672	104017
250	34743	103676
251	34817	103345
252	34901	103049
253	35010	102825
254	35107	102567
255	35181	102246
256	35245	101897
257	35306	101540
258	35417	101328
259	35902	102184
260	36179	102438
261	36492	102793
262	36849	103263
263	36944	102995
264	37015	102664
265	37085	102334
266	37148	101983
267	37215	101647
268	37289	101331
269	37380	101065
270	37461	100772
271	37533	100458
272	37603	100138
273	37685	99851
274	37756	99541
275	37829	99233
276	37986	99148
277	38248	99336
278	38662	99913
279	38959	100181
280	39207	100321
281	39525	100635
282	39615	100369
283	39703	100098
284	39788	99820
285	39875	99549
286	39959	99272
287	40020	98939
288	40071	98583
289	40121	98227
290	40168	97867
291	40226	97535
292	40304	97253
293	40372	96949
294	40433	96629
295	40526	96386
296	40767	96496
297	41095	96808
298	41569	97458
299	41833	97610
300	42153	97892
301	42260	97674
302	42360	97443
303	42444	97176
304	42519	96888
305	42586	96584
306	42650	96275
307	42716	95974
308	42793	95697
309	42864	95409
310	42932	95114
311	42994	94807
312	43049	94488
313	43197	94373
314	43428	94438
315	43700	94591
316	43980	94759
317	44450	95330
318	44521	95045
319	44584	94742
320	44654	94456
321	44717	94157
322	44788	93875
323	44849	93575
324	44916	93288
325	44977	92989
326	45035	92687
327	45094	92388
328	45155	92094
329	45235	91840
330	45339	91637
331	45449	91446
332	45617	91372
333	45921	91568
334	46232	91774
335	46482	91857
336	46880	92231
337	46972	91999
338	47062	91765
339	47149	91526
340	47236	91287
341	47293	90991
342	47346	90689
343	47397	90385
344	47460	90106
345	47516	89814
346	47563	89506
347	47610	89201
348	47654	88891
349	47698	88582
350	47744	88280
351	47815	88024
352	47888	87772
353	48154	87875
354	48435	88002
355	48714	88123
356	48910	88094
357	48950	87783
358	49006	87502
359	49081	87256
360	49155	87009
361	49232	86769
362	49310	86530
363	49417	86345
364	49522	86156
365	49614	85944
366	49668	85667
367	49737	85419
368	49798	85157
369	49859	84895
370	49989	84753
371	50445	85160
372	50728	85272
373	50982	85333
374	51324	85541
375	51415	85327
376	51476	85066
377	51540	84810
378	51602	84551
379	51663	84292
380	51740	84061
381	51814	83825
382	51886	83588
383	51969	83367
384	52043	83135
385	52133	82927
386	52243	82752
387	52331	82543
388	52463	82404
389	52771	82539
390	53318	83046
391	53617	83162
392	53970	83359
393	54076	83173
394	54177	82980
395	54261	82762
396	54343	82542
397	54408	82296
398	54471	82048
399	54530	81796
400	54601	81562
401	54684	81346
402	54755	81114
403	54818	80870
404	54883	80631
405	54955	80403
406	55109	80294
407	55390	80370
408	55715	80508
409	56185	80852
410	56265	80633
411	56334	80400
412	56415	80183
413	56494	79966
414	56572	79747
415	56632	79503
416	56697	79268
417	56762	79032
418	56818	78786
419	56881	78550
420	56948	78321
421	57016	78093
422	57086	77869
423	57177	77675
424	57397	77655
425	57709	77759
426	58060	77912
427	58323	77946
428	58673	78094
429	58784	77923
430	58891	77747
431	58985	77554
432	59077	77359
433	59147	77137
434	59212	76907
435	59269	76669
436	59333	76440
437	59403	76221
438	59472	75999
439	59536	75773
440	59593	75539
441	59658	75315
442	60062	75518
443	60323	75539
444	60637	75626
445	60874	75615
446	61198	75710
447	61504	75782
448	61575	75563
449	61647	75346
450	61716	75127
451	61803	74929
452	61866	74704
453	61921	74469
454	61985	74246
455	62051	74026
456	62118	73808
457	62192	73599
458	62279	73405
459	62387	73237
460	62600	73192
461	63067	73442
462	63364	73491
463	63650	73527
464	64171	73832
465	64249	73624
466	64320	73410
467	64389	73194
468	64463	72985
469	64540	72780
470	64615	72572
471	64689	72364
472	64762	72156
473	64845	71959
474	64924	71758
475	64996	71550
476	65078	71354
477	65179	71179
478	65382	71115
479	65645	71115
480	66122	71346
481	66410	71370
482	66821	71525
483	66925	71350
484	67017	71163
485	67103	70969
486	67179	70766
487	67258	70566
488	67333	70363
489	67405	70156
490	67500	69975
491	67593	69791
492	67684	69606
493	67755	69401
494	67816	69186
495	67897	68992
496	68078	68900
497	68373	68922
498	68639	68914
499	69135	69135
500	69604	69326
501	69689	69134
502	69788	68956
503	69878	68769
504	69961	68576
505	70023	68362
506	70089	68154
507	70157	67947
508	70217	67734
509	70275	67519
510	70342	67314
511	70414	67113
512	70509	66936
513	70616	66770
514	70791	66667
515	71039	66633
516	71335	66643
517	71649	66669
518	72006	66734
519	72284	66724
520	72364	66531
521	72443	66337
522	72509	66131
523	72580	65931
524	72669	65748
525	72768	65574
526	72876	65408
527	72960	65222
528	73025	65018
529	73085	64811
530	73138	64599
531	73199	64393
532	73465	64368
533	73673	64291
534	73992	64311
535	74302	64321
536	74731	64433
537	74821	64252
538	74906	64066
539	74992	63882
540	75065	63687
541	75150	63503
542	75232	63317
543	75311	63128
544	75394	62943
545	75502	62780
546	75598	62607
547	75687	62428
548	75837	62300
549	76223	62365
550	76631	62445
551	76934	62439
552	77218	62416
553	77444	62347
554	77502	62141
555	77561	61937
556	77631	61742
557	77704	61550
558	77781	61362
559	77861	61177
560	77966	61011
561	78077	60850
562	78175	60679
563	78247	60489
564	78311	60292
565	78377	60099
566	78471	59926
567	78906	60013
568	79206	59996
569	79459	59942
570	79762	59926
571	80096	59932
572	80163	59737
573	80233	59546
574	80307	59357
575	80381	59169
576	80452	58979
577	80509	58780
578	80570	58584
579	80629	58386
580	80686	58188
581	80751	57996
582	80817	57805
583	80910	57634
584	80999	57461
585	81087	57287
586	81161	57103
587	81436	57061
588	81957	57189
589	82253	57159
590	82629	57183
591	82699	56995
592	82760	56802
593	82823	56610
594	82891	56421
595	82964	56237
596	83047	56060
597	83127	55882
598	83198	55696
599	83268	55512
600	83373	55351
601	83478	55190
602	83574	55023
603	83631	54831
604	83735	54670
605	83987	54605
606	84299	54579
607	84773	54656
608	85127	54654
609	85227	54489
610	85337	54330
611	85432	54163
612	85505	53981
613	85581	53801
614	85649	53617
615	85715	53433
616	85804	53262
617	85873	53080
618	85932	52892
619	85986	52701
620	86048	52516
621	86119	52336
622	86252	52194
623	86530	52140
624	86876	52125
625	87156	52070
626	87533	52073
627	87624	51904
628	87716	51737
629	87797	51563
630	87884	51393
631	87970	51223
632	88059	51055
633	88120	50870
634	88179	50685
635	88249	50507
636	88314	50326
637	88383	50148
638	88463	49977
639	88533	49799
640	88914	49797
641	89206	49744
642	89504	49693
643	89770	49624
644	90051	49563
645	90334	49502
646	90418	49332
647	90493	49157
648	90560	48978
649	90633	48802
650	90711	48630
651	90802	48464
652	90914	48311
653	91012	48150
654	91099	47983
655	91158	47802
656	91239	47633
657	91329	47469
658	91669	47434
659	92001	47394
660	92287	47330
661	92605	47281
662	92944	47243
663	93006	47063
664	93070	46884
665	93147	46713
666	93221	46541
667	93294	46367
668	93360	46191
669	93431	46018
670	93487	45837
671	93543	45658
672	93600	45478
673	93664	45303
674	93723	45126
675	93785	44950
676	93854	44778
677	94001	44643
678	94429	44641
679	94729	44578
680	95014	44507
681	95408	44486
682	95688	44411
683	95784	44251
684	95866	44084
685	95936	43912
686	96006	43741
687	96076	43569
688	96156	43403
689	96255	43245
690	96360	43090
691	96448	42928
692	96512	42755
693	96572	42581
694	96630	42406
695	96737	42252
696	96961	42151
697	97310	42102
698	97561	42011
699	97921	41966
700	98024	41810
701	98100	41643
702	98161	41470
703	98222	41298
704	98290	41128
705	98371	40964
706	98447	40799
707	98543	40642
708	98613	40474
709	98692	40310
710	98769	40146
711	98860	39988
712	98957	39832
713	99141	39711
714	99385	39615
715	99673	39535
716	100148	39528
717	100558	39495
718	100664	39341
719	100755	39182
720	100839	39020
721	100926	38860
722	101011	38700
723	101096	38539
724	101153	38368
725	101203	38195
726	101257	38023
727	101306	37850
728	101364	37681
729	101431	37515
730	101497	37349
731	101561	37183
732	101656	37029
733	101910	36931
734	102253	36867
735	102567	36790
736	102933	36732
737	103210	36641
738	103290	36480
739	103364	36317
740	103442	36155
741	103524	35996
742	103601	35835
743	103681	35675
744	103752	35512
745	103835	35354
746	103911	35193
747	104006	35039
748	104102	34886
749	104420	34806
750	104682	34708
751	104997	34626
752	105294	34538
753	105859	34537
754	105938	34377
755	106010	34215
756	106080	34052
757	106150	33889
758	106217	33726
759	106276	33560
760	106339	33396
761	106394	33230
762	106449	33064
763	106512	32901
764	106567	32736
765	106625	32572
766	106718	32419
767	106813	32266
768	106978	32135
769	107390	32077
770	107677	31982
771	107924	31874
772	108211	31777
773	108594	31708
774	108711	31561
775	108789	31403
776	108876	31247
777	108956	31090
778	109031	30931
779	109121	30777
780	109188	30617
781	109258	30458
782	109325	30298
783	109401	30141
784	109469	29982
785	109538	29823
786	109667	29681
787	109848	29553
788	110303	29498
789	110575	29393
790	110895	29301
791	111351	29243
792	111434	29088
793	111535	28937
794	111621	28782
795	111701	28626
796	111781	28471
797	111876	28319
798	111965	28166
799	112045	28011
800	112126	27856
801	112198	27699
802	112274	27544
803	112414	27404
804	112914	27351
805	113179	27241
806	113460	27134
807	113726	27024
808	114047	26925
809	114114	26767
810	114178	26608
811	114253	26452
812	114323	26295
813	114386	26137
814	114451	25979
815	114510	25820
816	114571	25662
817	114630	25504
818	114703	25349
819	114785	25196
820	114888	25048
821	114992	24901
822	115169	24769
823	115464	24662
824	115946	24594
825	116199	24477
826	116546	24380
827	116969	24297
828	117030	24140
829	117109	23986
830	117186	23832
831	117248	23675
832	117325	23521
833	117406	23368
834	117462	23211
835	117520	23054
836	117582	22898
837	117638	22741
838	117704	22586
839	117793	22436
840	117901	22290
841	118088	22159
842	118321	22036
843	118668	21934
844	118967	21822
845	119233	21704
846	119598	21603
847	119665	21449
848	119741	21296
849	119807	21142
850	119874	20988
851	119957	20837
852	120030	20685
853	120094	20531
854	120150	20376
855	120209	20222
856	120266	20067
857	120336	19915
858	120442	19769
859	120551	19624
860	120733	19491
861	121027	19375
862	121341	19262
863	121625	19144
864	122137	19061
865	122232	18913
866	122303	18761
867	122373	18609
868	122432	18456
869	122495	18303
870	122567	18152
871	122642	18002
872	122726	17853
873	122795	17702
874	122875	17553
875	122952	17404
876	123024	17254
877	123116	17107
878	123481	16998
879	123745	16874
880	124042	16754
881	124344	16635
882	124628	16513
883	124945	16395
884	125008	16243
885	125077	16093
886	125156	15944
887	125227	15794
888	125301	15645
889	125362	15494
890	125419	15343
891	125479	15192
892	125533	15041
893	125592	14891
894	125663	14742
895	125750	14596
896	125837	14449
897	125919	14302
898	126157	14173
899	126407	14045
900	126711	13922
901	127029	13801
902	127368	13681
903	127713	13562
904	127829	13418
905	127935	13273
906	128038	13128
907	128138	12983
908	128228	12837
909	128299	12688
910	128369	12540
911	128438	12393
912	128509	12245
913	128593	12099
914	128676	11953
915	128791	11810
916	129266	11700
917	129529	11570
918	129796	11440
919	130145	11316
920	130258	11173
921	130359	11028
922	130462	10883
923	130549	10737
924	130635	10592
925	130708	10445
926	130777	10298
927	130840	10151
928	130901	10004
929	130971	9858
930	131051	9712
931	131192	9571
932	131732	9459
933	132003	9327
934	132306	9197
935	132605	9067
936	132907	8936
937	133015	8792
938	133116	8647
939	133204	8502
940	133280	8356
941	133350	8210
942	133410	8064
943	133486	7918
944	133563	7773
945	133619	7627
946	133680	7481
947	133729	7335
948	133778	7189
949	133823	7043
950	133945	6901
951	134460	6779
952	134822	6649
953	135130	6515
954	135475	6383
955	135810	6250
956	135894	6106
957	135962	5960
958	136006	5814
959	136062	5669
960	136121	5524
961	136182	5379
962	136237	5234
963	136292	5089
964	136350	4945
965	136426	4801
966	136512	4658
967	136599	4515
968	136668	4372
969	136732	4228
970	136826	4086
971	137034	3947
972	137350	3811
973	137883	3680
974	138400	3548
975	138518	3406
976	138615	3263
977	138691	3119
978	138755	2976
979	138826	2833
980	138896	2690
981	138959	2547
982	139019	2404
983	139082	2261
984	139145	2118
985	139206	1976
986	139275	1834
987	139342	1692
988	139412	1550
989	139555	1409
990	139782	1269
991	140078	1129
992	140380	989
993	141040	851
994	141130	709
995	141222	567
996	141295	425
997	141371	283
998	141445	141
999	141523	0
