iter	Logloss	Accuracy
93	0.3788582695	0.84875
94	0.3778283887	0.84875
95	0.3768966452	0.84875
96	0.375739193	0.8475
97	0.3747098792	0.85
98	0.3739702995	0.85
99	0.372903017	0.84875
100	0.3725687555	0.84875
101	0.3724421566	0.84875
102	0.3715079902	0.84875
103	0.3705249441	0.84875
104	0.3695498739	0.84875
105	0.3695381902	0.84875
106	0.3684868501	0.8525
107	0.3679332821	0.8525
108	0.3666339511	0.8525
109	0.3656669896	0.85
110	0.3650616157	0.8525
111	0.3644414827	0.85375
112	0.3640057827	0.855
113	0.36396745	0.85375
114	0.3625793857	0.855
115	0.3619272723	0.855
116	0.3616532273	0.8575
117	0.3613454421	0.855
118	0.3600755745	0.85625
119	0.3600755646	0.85625
120	0.3594902066	0.8575
121	0.3584962169	0.8575
122	0.3578243668	0.85625
123	0.3574852833	0.85625
124	0.3571209977	0.85625
125	0.3564251007	0.85625
126	0.3560016543	0.85625
127	0.3552927458	0.85875
128	0.3540689175	0.85875
129	0.3536064718	0.8575
130	0.3531118363	0.8575
131	0.3519968173	0.85875
132	0.3517150228	0.85875
133	0.3512520673	0.8625
134	0.350219366	0.8625
135	0.3496579352	0.8625
136	0.3487602531	0.865
137	0.3483804454	0.86375
138	0.3477341556	0.865
139	0.3468162818	0.86375
140	0.3461925451	0.865
141	0.3458702754	0.865
142	0.3455145454	0.865
143	0.3445898514	0.865
144	0.3441126199	0.86625
145	0.3431676178	0.8675
146	0.3431480412	0.8675
147	0.342851451	0.8675
148	0.3421444832	0.8675
149	0.3418957249	0.86875
150	0.3415317726	0.86875
151	0.3414241325	0.87
152	0.3411991781	0.87
153	0.3406118068	0.87
154	0.3395029547	0.87
155	0.3389016234	0.86875
156	0.3380028085	0.86875
157	0.3378471449	0.86875
158	0.3367340477	0.87125
159	0.3357977643	0.87125
160	0.3352077992	0.87125
161	0.3347876297	0.8725
162	0.3340889445	0.87125
163	0.3339459458	0.8725
164	0.333399187	0.87625
165	0.3331317919	0.875
166	0.3324921796	0.875
167	0.3320638508	0.8775
168	0.3316738671	0.8775
169	0.3313697398	0.8775
170	0.3307991291	0.8775
171	0.3304220889	0.8775
172	0.3303616033	0.8775
173	0.3300648962	0.8775
174	0.3299930006	0.8775
175	0.3294267934	0.8775
176	0.3294229802	0.8775
177	0.3288925172	0.87875
178	0.3281484781	0.88375
179	0.3279708899	0.88375
180	0.3278443857	0.88375
181	0.3273241609	0.885
182	0.3267325306	0.885
183	0.3266505408	0.885
184	0.326337323	0.885
185	0.326203108	0.88375
186	0.326088707	0.88375
187	0.325586131	0.885
188	0.3251597495	0.88625
189	0.3247525386	0.885
190	0.3238475092	0.885
191	0.3234547543	0.885
192	0.3230922	0.885
193	0.3228584915	0.88625
194	0.3224874971	0.8875
195	0.3216904657	0.8875
196	0.3215000993	0.88625
197	0.3208249814	0.88625
198	0.3208157747	0.88625
199	0.3201313222	0.88625
200	0.3200140515	0.88625
201	0.3197830709	0.88625
202	0.319734589	0.88625
203	0.3192958516	0.88625
204	0.3181600541	0.88625
205	0.3181078628	0.88625
206	0.3172733218	0.88625
207	0.3171255561	0.88625
208	0.3165640523	0.885
209	0.3161986263	0.885
210	0.316190812	0.885
211	0.3154313031	0.885
212	0.3151989531	0.88625
213	0.3145470646	0.88625
214	0.3143346934	0.8875
215	0.3136364862	0.8875
216	0.3133120602	0.8875
217	0.3131940779	0.8875
218	0.3121482451	0.88875
219	0.3112628138	0.89
220	0.3110530865	0.89
221	0.3102145179	0.89125
222	0.3096932313	0.89125
223	0.3094525316	0.8925
224	0.3089164359	0.89125
225	0.3082678048	0.8925
226	0.3079212884	0.8925
227	0.3072955041	0.8925
228	0.3065574984	0.8925
229	0.3062991344	0.8925
230	0.3061369261	0.89125
231	0.3061367444	0.89125
232	0.3057265083	0.89125
233	0.3053654482	0.89125
234	0.3051124158	0.89125
235	0.305112403	0.89125
236	0.3049844753	0.89125
237	0.3043061552	0.89125
238	0.3037222386	0.89
239	0.3032885272	0.89125
240	0.3027331687	0.89125
241	0.3021556433	0.8925
242	0.3009885061	0.8925
243	0.300795731	0.8925
244	0.3001104291	0.89375
245	0.299063032	0.89875
246	0.2990627561	0.89875
247	0.2989543821	0.8975
248	0.298221107	0.89625
249	0.2978344438	0.89875
250	0.2974666985	0.89875
251	0.2967354483	0.8975
252	0.2967352052	0.89875
253	0.2956188849	0.9
254	0.2945336849	0.90125
255	0.294384189	0.90125
256	0.2942504993	0.90125
257	0.2942185364	0.90125
258	0.2940609335	0.90125
259	0.2933728812	0.90125
260	0.2932510283	0.90125
261	0.2931512139	0.90125
262	0.2927443467	0.9025
263	0.292709089	0.9025
264	0.2924850841	0.9025
265	0.2919418289	0.9025
266	0.2913975194	0.90375
267	0.2909064565	0.90375
268	0.2901857876	0.90375
269	0.2893162388	0.90375
270	0.2890295016	0.90375
271	0.2889379864	0.90375
272	0.2889223409	0.90375
273	0.2888397871	0.90375
274	0.288781986	0.90375
275	0.2879106691	0.905
276	0.2877083894	0.90625
277	0.2873760054	0.9075
278	0.2864258266	0.90625
279	0.2858570525	0.90625
280	0.2856564087	0.90625
281	0.2849736306	0.90625
282	0.284757386	0.9075
283	0.2847005227	0.9075
284	0.2842861014	0.9075
285	0.2839011728	0.9075
286	0.2835967631	0.9075
287	0.283337246	0.9075
288	0.2826273421	0.9075
289	0.2822998004	0.9075
290	0.2821322339	0.90875
291	0.2817922942	0.9075
292	0.2809670031	0.9075
293	0.280540976	0.90875
294	0.2797721748	0.90875
295	0.2792114167	0.91
296	0.2788795044	0.91
297	0.2788471935	0.91
298	0.2787982539	0.91
299	0.2785887641	0.91
300	0.2785101532	0.91
301	0.2781358279	0.91125
302	0.2777942496	0.91125
303	0.277495868	0.91
304	0.2772516578	0.91
305	0.2771342213	0.91
306	0.2770889502	0.91
307	0.2770330377	0.91
308	0.2769667514	0.91
309	0.2768337678	0.91125
310	0.2765840643	0.9125
311	0.2760875453	0.9125
312	0.2757559016	0.91125
313	0.2757200757	0.91125
314	0.2756811321	0.91125
315	0.2752833216	0.91125
316	0.2748258717	0.91
317	0.274515624	0.91125
318	0.2739953911	0.91125
319	0.2739385016	0.91125
320	0.2736283005	0.91125
321	0.2735986474	0.91125
322	0.2726354437	0.9125
323	0.2724009056	0.9125
324	0.2721161777	0.91375
325	0.2720386351	0.91375
326	0.2719149058	0.91375
327	0.2715658928	0.91375
328	0.2704715503	0.91375
329	0.2698320059	0.91375
330	0.2696975563	0.91375
331	0.2691781207	0.91375
332	0.2689060837	0.91375
333	0.2688765614	0.91375
334	0.267930239	0.91375
335	0.2674517393	0.915
336	0.267104488	0.915
337	0.2668242349	0.915
338	0.2665238903	0.915
339	0.2663998822	0.915
340	0.2659111965	0.915
341	0.265762114	0.915
342	0.2648119438	0.91625
343	0.2647728878	0.9175
344	0.2646448418	0.9175
345	0.2645377277	0.9175
346	0.2643202269	0.91625
347	0.2642989436	0.91625
348	0.2642532251	0.91625
349	0.26396021	0.91625
350	0.2638757274	0.915
351	0.2632315651	0.915
352	0.2630126294	0.91625
353	0.2625998959	0.91625
354	0.2624424552	0.91625
355	0.2622074076	0.91625
356	0.2618238021	0.91625
357	0.2617313603	0.91625
358	0.2616869443	0.9175
359	0.2614207046	0.9175
360	0.2610817861	0.9175
361	0.2609142014	0.91875
362	0.2603820975	0.91875
363	0.260299559	0.91875
364	0.2599756458	0.91875
365	0.259799607	0.91875
366	0.2595308928	0.92
367	0.2593432994	0.92
368	0.2590369385	0.92
369	0.2587768818	0.92
370	0.25874395	0.92
371	0.2582001762	0.92125
372	0.2578878719	0.92
373	0.2574420796	0.92125
374	0.2572079151	0.92125
375	0.2570841296	0.92125
376	0.2570386386	0.92125
377	0.2564948405	0.92125
378	0.2561813814	0.92125
379	0.2558154976	0.9225
380	0.2553251094	0.9225
381	0.2550926669	0.9225
382	0.2550208264	0.9225
383	0.2548624358	0.9225
384	0.2542354483	0.9225
385	0.254127324	0.9225
386	0.2535746552	0.9225
387	0.2527332079	0.9225
388	0.2524567788	0.9225
389	0.2519994078	0.9225
390	0.2517271305	0.9225
391	0.2514640407	0.9225
392	0.2513395509	0.9225
393	0.2510606688	0.9225
394	0.2509170579	0.9225
395	0.2507643439	0.92375
396	0.2503053902	0.92375
397	0.2502825158	0.92375
398	0.2502475479	0.92375
399	0.2500787161	0.92375
400	0.2499784303	0.92375
401	0.2498429589	0.92375
402	0.2496818306	0.92375
403	0.2491673912	0.925
404	0.2486967129	0.92625
405	0.2486611436	0.92625
406	0.2484302883	0.9275
407	0.248206782	0.9275
408	0.2477177068	0.9275
409	0.2474504302	0.9275
410	0.24731272	0.9275
411	0.2470007476	0.9275
412	0.2466135921	0.9275
413	0.2461857698	0.9275
414	0.2458729756	0.92625
415	0.2457132268	0.92625
416	0.2455012258	0.92625
417	0.2454857924	0.92625
418	0.2452602758	0.92625
419	0.2451500907	0.92625
420	0.2447783231	0.9275
421	0.2447038837	0.9275
422	0.2445974403	0.92625
423	0.2438593959	0.9275
424	0.2438102072	0.92875
425	0.2435391702	0.92875
426	0.2427918174	0.92875
427	0.2423596881	0.92875
428	0.2422790853	0.92875
429	0.2420876138	0.92875
430	0.2419127516	0.92875
431	0.2418048809	0.92875
432	0.2417805452	0.92875
433	0.240805621	0.93
434	0.2406591738	0.93
435	0.2398952345	0.93
436	0.2397884434	0.93
437	0.23966234	0.93
438	0.2395066416	0.93
439	0.2392862104	0.93125
440	0.2390692076	0.93125
441	0.2390231901	0.93125
442	0.2389492969	0.93125
443	0.2387125168	0.93125
444	0.2385706957	0.93125
445	0.2383395226	0.93125
446	0.2378882398	0.9325
447	0.2375212294	0.9325
448	0.2372218735	0.9325
449	0.2368020947	0.9325
450	0.2364546829	0.9325
451	0.2358690959	0.9325
452	0.2356016496	0.9325
453	0.2354740665	0.9325
454	0.2354336209	0.9325
455	0.2353906014	0.9325
456	0.2350744845	0.9325
457	0.2349752835	0.9325
458	0.2349203367	0.9325
459	0.2346295752	0.9325
460	0.2344236193	0.9325
461	0.2341850859	0.9325
462	0.233806483	0.9325
463	0.2335752839	0.9325
464	0.2333802173	0.9325
465	0.2333175237	0.9325
466	0.2331448383	0.9325
467	0.2329712414	0.93125
468	0.2329478106	0.93125
469	0.232843771	0.93125
470	0.2326052971	0.93125
471	0.2323856075	0.93125
472	0.2322034654	0.93125
473	0.2315278252	0.9325
474	0.231422567	0.9325
475	0.2311196692	0.9325
476	0.2310651642	0.9325
477	0.2306013412	0.9325
478	0.2303105985	0.9325
479	0.2301517588	0.9325
480	0.2296384633	0.9325
481	0.2293975498	0.9325
482	0.229138245	0.9325
483	0.2289763059	0.9325
484	0.2289062688	0.9325
485	0.2287543127	0.9325
486	0.2284775776	0.9325
487	0.2282829247	0.9325
488	0.228061955	0.9325
489	0.2280440713	0.9325
490	0.2276646435	0.93375
491	0.2274483014	0.93375
492	0.2271454603	0.9325
493	0.2268955726	0.93375
494	0.2266533404	0.93375
495	0.2263388939	0.93375
496	0.2261749361	0.935
497	0.2260118623	0.935
498	0.2259824443	0.935
499	0.2257688827	0.935
500	0.2256203215	0.935
501	0.2253449396	0.935
502	0.2252095649	0.935
503	0.2249840973	0.93625
504	0.2248907683	0.935
505	0.2248122	0.935
506	0.2246108867	0.935
507	0.2243744755	0.935
508	0.2240342398	0.935
509	0.2236345822	0.93625
510	0.2233093797	0.93625
511	0.2232387651	0.93625
512	0.223083553	0.93625
513	0.2227917316	0.93625
514	0.2222930502	0.93625
515	0.222005186	0.93625
516	0.2219238644	0.93625
517	0.2217778269	0.93625
518	0.2213773885	0.93625
519	0.2211026672	0.93625
520	0.2207450093	0.93625
521	0.2206823229	0.93625
522	0.2201253601	0.93625
523	0.2198229139	0.93625
524	0.2197214538	0.93625
525	0.2190661888	0.93875
526	0.2190023751	0.93875
527	0.2189100614	0.93875
528	0.2186228572	0.93875
529	0.2183829303	0.93875
530	0.2181167686	0.93875
531	0.2179562114	0.93875
532	0.2177541392	0.93875
533	0.2176824266	0.93875
534	0.2173878473	0.93875
535	0.2170291051	0.94
536	0.21665488	0.94
537	0.216383823	0.94
538	0.2158079944	0.94
539	0.2157920133	0.94125
540	0.2155708787	0.94125
541	0.2154415006	0.94125
542	0.2152022899	0.94125
543	0.2150242564	0.94125
544	0.214905294	0.94125
545	0.2148515893	0.94125
546	0.2148098218	0.94125
547	0.2147953397	0.94125
548	0.2145680025	0.94125
549	0.2145508109	0.94125
550	0.2143786648	0.94125
551	0.2142928519	0.94125
552	0.2142069026	0.94125
553	0.2138960624	0.9425
554	0.2137371753	0.94375
555	0.2133610721	0.94375
556	0.2132724993	0.94375
557	0.2129299487	0.94375
558	0.2127581996	0.94375
559	0.2124495273	0.94375
560	0.2123299909	0.94375
561	0.2120475612	0.94375
562	0.2118995385	0.94375
563	0.2116898162	0.94375
564	0.2115468858	0.94375
565	0.21151321	0.94375
566	0.2114617204	0.94375
567	0.2113803805	0.94375
568	0.2113089477	0.94375
569	0.2109077698	0.94375
570	0.2108563843	0.94375
571	0.210805065	0.94375
572	0.210592704	0.94375
573	0.21040041	0.94375
574	0.210046146	0.94375
575	0.2097950982	0.94375
576	0.2096323851	0.94375
577	0.2093580173	0.94375
578	0.20926094	0.94375
579	0.2092246119	0.94375
580	0.209212268	0.94375
581	0.2091092476	0.94375
582	0.2087754393	0.94375
583	0.2083394095	0.945
584	0.2081985509	0.945
585	0.2080968315	0.945
586	0.2077827429	0.94625
587	0.2075507734	0.9475
588	0.2074028388	0.94625
589	0.2073024857	0.9475
590	0.2072125826	0.9475
591	0.2071566644	0.9475
592	0.2069614868	0.9475
593	0.2067441407	0.9475
594	0.2064866157	0.94625
595	0.2061562647	0.9475
596	0.2059802511	0.9475
597	0.2058438838	0.9475
598	0.2057612589	0.9475
599	0.2055374531	0.95
600	0.2054854582	0.95
601	0.2052960771	0.95
602	0.2049848955	0.95
603	0.2046364806	0.94875
604	0.204519368	0.95
605	0.2043641475	0.95
606	0.204210894	0.95
607	0.2037745191	0.95
608	0.2036242642	0.95125
609	0.2035314064	0.95125
610	0.2034347709	0.95125
611	0.2031954578	0.95
612	0.2031210879	0.95
613	0.2027365127	0.95
614	0.2022991423	0.95
615	0.2021894524	0.95
616	0.2018866949	0.95
617	0.2015042593	0.95
618	0.201336616	0.95
619	0.2011129225	0.9525
620	0.2007543646	0.9525
621	0.200683352	0.9525
622	0.2001069073	0.9525
623	0.1999257265	0.9525
624	0.1999134444	0.9525
625	0.1998001838	0.9525
626	0.1996453922	0.9525
627	0.1996041068	0.9525
628	0.1991238771	0.9525
629	0.1989940171	0.9525
630	0.1988784505	0.9525
631	0.1986804341	0.9525
632	0.1985767728	0.9525
633	0.1985377914	0.9525
634	0.1984414218	0.9525
635	0.1982031058	0.9525
636	0.1981303071	0.9525
637	0.1980023255	0.9525
638	0.1977993535	0.9525
639	0.1976556296	0.95375
640	0.1974330946	0.95375
641	0.1973252238	0.95375
642	0.1970381773	0.95375
643	0.1969912303	0.95375
644	0.196816326	0.95375
645	0.1965828599	0.95375
646	0.1964432751	0.955
647	0.1957572064	0.955
648	0.1955447649	0.955
649	0.1952792259	0.955
650	0.195179002	0.955
651	0.1949685625	0.955
652	0.1947102442	0.955
653	0.1946609408	0.955
654	0.1945609798	0.955
655	0.19430294	0.955
656	0.194165823	0.955
657	0.1939470122	0.95625
658	0.1938835826	0.95625
659	0.1935951746	0.95625
660	0.1935346539	0.95625
661	0.1934511312	0.95625
662	0.1930476049	0.95625
663	0.1930328806	0.95625
664	0.1923678575	0.95625
665	0.1923043668	0.95625
666	0.1920726024	0.95625
667	0.1919040001	0.95625
668	0.1917179982	0.95625
669	0.1915573502	0.95625
670	0.191472701	0.95625
671	0.1912304361	0.95625
672	0.1907586671	0.95625
673	0.1904452221	0.95625
674	0.1901121318	0.95625
675	0.1900694344	0.95625
676	0.189812435	0.95625
677	0.1896373934	0.95625
678	0.1893899483	0.95625
679	0.1891931721	0.95625
680	0.1891590987	0.95625
681	0.1889130498	0.95625
682	0.1887588299	0.95625
683	0.1886856184	0.95625
684	0.1885721776	0.95625
685	0.1883090157	0.95625
686	0.187882691	0.95625
687	0.1877342465	0.95625
688	0.1875834006	0.95625
689	0.1871775128	0.9575
690	0.186863127	0.9575
691	0.1866584886	0.9575
692	0.1864187264	0.9575
693	0.1863399103	0.9575
694	0.1860819617	0.9575
695	0.1856332488	0.9575
696	0.1856042705	0.9575
697	0.1851645794	0.9575
698	0.1851426999	0.9575
699	0.1851157451	0.9575
700	0.1849360184	0.9575
701	0.1848451645	0.9575
702	0.18473284	0.9575
703	0.1844078351	0.9575
704	0.1843659521	0.9575
705	0.1840771731	0.9575
706	0.1839667997	0.9575
707	0.1837931454	0.9575
708	0.183745819	0.9575
709	0.1836337783	0.9575
710	0.1834673803	0.9575
711	0.1831057463	0.9575
712	0.1829423088	0.9575
713	0.18290419	0.9575
714	0.1825597911	0.9575
715	0.1823278145	0.95875
716	0.1822905526	0.95875
717	0.182169702	0.95875
718	0.1821324346	0.95875
719	0.1820084466	0.95875
720	0.1818940606	0.95875
721	0.1817015509	0.95875
722	0.1814609736	0.95875
723	0.1814050207	0.95875
724	0.1810461171	0.95875
725	0.1809633832	0.95875
726	0.1804720294	0.95875
727	0.1804050413	0.95875
728	0.1801797411	0.95875
729	0.1801198218	0.95875
730	0.1800697261	0.95875
731	0.1800056899	0.95875
732	0.1799397871	0.95875
733	0.1797601904	0.95875
734	0.1796037568	0.95875
735	0.1793030057	0.95875
736	0.1791728671	0.95875
737	0.1790444404	0.95875
738	0.1787800791	0.95875
739	0.1786007455	0.95875
740	0.178284085	0.95875
741	0.1779166284	0.95875
742	0.1777992636	0.95875
743	0.1775872195	0.95875
744	0.1775299817	0.95875
745	0.1773512227	0.95875
746	0.1771670262	0.95875
747	0.1770566333	0.95875
748	0.1767060199	0.95875
749	0.1765779391	0.95875
750	0.176230659	0.95875
751	0.1762026378	0.95875
752	0.1761593351	0.95875
753	0.1760520846	0.95875
754	0.1758369569	0.95875
755	0.1757552928	0.95875
756	0.1755063586	0.95875
757	0.1754529347	0.95875
758	0.1752579879	0.95875
759	0.1749971556	0.95875
760	0.1749146317	0.95875
761	0.1748559432	0.95875
762	0.1748349896	0.95875
763	0.1745401298	0.95875
764	0.174205738	0.95875
765	0.1741473548	0.95875
766	0.1741191589	0.95875
767	0.1740194288	0.95875
768	0.1738257872	0.95875
769	0.1737752256	0.95875
770	0.1737630192	0.95875
771	0.1736609101	0.95875
772	0.173299478	0.95875
773	0.1732501908	0.95875
774	0.1731100331	0.95875
775	0.1729807686	0.95875
776	0.1728461107	0.95875
777	0.1726946266	0.95875
778	0.172685863	0.95875
779	0.1726711887	0.95875
780	0.1724352948	0.96
781	0.1724073775	0.96
782	0.172369628	0.96
783	0.1722827073	0.96
784	0.1719389502	0.96
785	0.1718590694	0.96
786	0.1716487954	0.96
787	0.1715477008	0.96
788	0.1714290821	0.96
789	0.1712655192	0.96
790	0.171110475	0.96
791	0.1708904873	0.96
792	0.1707445111	0.96
793	0.1704651743	0.96
794	0.1703269947	0.96
795	0.1702916625	0.96
796	0.1701922068	0.96
797	0.1701010642	0.96
798	0.1700724922	0.96
799	0.1696266987	0.96
800	0.1695349232	0.96
801	0.1694195056	0.96
802	0.1692409865	0.96125
803	0.1691751272	0.96125
804	0.1690548669	0.9625
805	0.1687488977	0.9625
806	0.1685253423	0.9625
807	0.1684482722	0.9625
808	0.1683605876	0.9625
809	0.1683130019	0.9625
810	0.1682835554	0.9625
811	0.1682481007	0.9625
812	0.1679208813	0.9625
813	0.1678126268	0.9625
814	0.1674514697	0.9625
815	0.1674476805	0.9625
816	0.1672277008	0.96375
817	0.1669865325	0.965
818	0.1665353543	0.96625
819	0.1662779037	0.9675
820	0.1662298044	0.9675
821	0.1661462336	0.9675
822	0.1661071861	0.96625
823	0.1660404503	0.96625
824	0.1659833088	0.96625
825	0.1657669412	0.96625
826	0.1656974392	0.96625
827	0.1655580885	0.96625
828	0.1655142454	0.96625
829	0.1653654001	0.96625
830	0.1652931836	0.96625
831	0.1651669137	0.96625
832	0.1651110868	0.96625
833	0.1650773455	0.96625
834	0.1650701016	0.96625
835	0.1648366247	0.96625
836	0.1647543529	0.9675
837	0.1643717276	0.9675
838	0.164293873	0.9675
839	0.1642100082	0.9675
840	0.1640810973	0.9675
841	0.1640039553	0.9675
842	0.1639470316	0.9675
843	0.163859482	0.9675
844	0.1638320724	0.9675
845	0.1637157486	0.96875
846	0.1635289639	0.96875
847	0.1633843166	0.96875
848	0.1633333876	0.96875
849	0.1632929201	0.96875
850	0.163267727	0.96875
851	0.1632436225	0.96875
852	0.1630975084	0.96875
853	0.1630157796	0.96875
854	0.1628039388	0.96875
855	0.1626829538	0.96875
856	0.1625860336	0.9675
857	0.162318567	0.96625
858	0.162278074	0.96625
859	0.1621480604	0.96625
860	0.1620155936	0.96625
861	0.1617988122	0.96625
862	0.1613177638	0.9675
863	0.1610400577	0.9675
864	0.1610113028	0.9675
865	0.1609440789	0.9675
866	0.1608369992	0.9675
867	0.1606205313	0.9675
868	0.1603936444	0.9675
869	0.1603727235	0.9675
870	0.160308925	0.9675
871	0.1602831879	0.9675
872	0.1600287509	0.9675
873	0.1598301612	0.9675
874	0.1597097983	0.9675
875	0.1596747803	0.9675
876	0.1594305673	0.9675
877	0.1592322602	0.9675
878	0.1591301445	0.9675
879	0.1588913962	0.9675
880	0.1588177539	0.9675
881	0.1586694389	0.9675
882	0.1586030167	0.9675
883	0.158404345	0.9675
884	0.1583190157	0.9675
885	0.1581659805	0.9675
886	0.1579379807	0.9675
887	0.1578759439	0.9675
888	0.1577813905	0.9675
889	0.1577715282	0.9675
890	0.1575151936	0.9675
891	0.1573991565	0.9675
892	0.1573934957	0.9675
893	0.1573571292	0.9675
894	0.1573242534	0.9675
895	0.1572532276	0.9675
896	0.157223934	0.9675
897	0.1571008525	0.9675
898	0.1569261733	0.9675
899	0.1566367906	0.96875
900	0.1565270076	0.96875
901	0.1563863679	0.96875
902	0.156336644	0.96875
903	0.1561210709	0.97
904	0.1559915333	0.97125
905	0.1559737381	0.97
906	0.1559118135	0.97125
907	0.1558375345	0.97125
908	0.1558206753	0.97125
909	0.1557911637	0.97125
910	0.1556860486	0.97125
911	0.1555128173	0.97125
912	0.1554680096	0.97125
913	0.1553606993	0.97125
914	0.1553273443	0.97125
915	0.1552864347	0.97125
916	0.155253107	0.97125
917	0.1551356777	0.97125
918	0.155052606	0.97125
919	0.1547700185	0.9725
920	0.1545554363	0.9725
921	0.1542435019	0.97125
922	0.1540787215	0.97125
923	0.1540055254	0.97125
924	0.1539678913	0.97125
925	0.1538565339	0.97125
926	0.1537840148	0.97125
927	0.1537738679	0.97125
928	0.1536682237	0.97125
929	0.1535945875	0.97125
930	0.1535799706	0.97125
931	0.153529092	0.97125
932	0.1534058561	0.97125
933	0.153231048	0.97125
934	0.1531857	0.97125
935	0.1530853988	0.97125
936	0.1529943736	0.97125
937	0.1528592393	0.97125
938	0.152795127	0.97125
939	0.1527643485	0.97125
940	0.1524262912	0.9725
941	0.1522909893	0.9725
942	0.1522744679	0.9725
943	0.1519603554	0.9725
944	0.1516689186	0.97375
945	0.1516220811	0.97375
946	0.1515821272	0.97375
947	0.1514399703	0.97375
948	0.1510308248	0.97375
949	0.1509741575	0.97375
950	0.1508324763	0.97375
951	0.1507914984	0.97375
952	0.1506820644	0.97375
953	0.1505415888	0.97375
954	0.1504437175	0.9725
955	0.1504215246	0.9725
956	0.1503452523	0.9725
957	0.1502903047	0.9725
958	0.1502559357	0.9725
959	0.1501602831	0.9725
960	0.1500404836	0.9725
961	0.1499674699	0.9725
962	0.1497271416	0.97375
963	0.1496263813	0.975
964	0.1494930151	0.97375
965	0.1492918815	0.97375
966	0.1492793138	0.97375
967	0.1491536043	0.975
968	0.1489133352	0.975
969	0.1488429307	0.975
970	0.1487903943	0.975
971	0.1486794691	0.975
972	0.1485764065	0.975
973	0.1485562164	0.975
974	0.148542373	0.975
975	0.1484620603	0.975
976	0.1483813471	0.975
977	0.148364663	0.975
978	0.1480794012	0.975
979	0.1479431518	0.975
980	0.1478574634	0.975
981	0.1477604819	0.975
982	0.1477206915	0.975
983	0.1477100084	0.975
984	0.1475801988	0.975
985	0.1475705153	0.975
986	0.1474760641	0.97625
987	0.1473945322	0.9775
988	0.1472388586	0.9775
989	0.1471205913	0.9775
990	0.1469827575	0.9775
991	0.1468025038	0.9775
992	0.1466911836	0.9775
993	0.1466582797	0.9775
994	0.1465471136	0.9775
995	0.146338601	0.9775
996	0.146224477	0.9775
997	0.1462121164	0.9775
998	0.1460581575	0.9775
999	0.1457391015	0.9775
