iter	Logloss	Accuracy
236	0.3005123757	0.8925
237	0.3005110962	0.8925
238	0.3003777867	0.8925
239	0.3002675262	0.8925
240	0.2993430847	0.8925
241	0.2987891314	0.8925
242	0.2982313705	0.8925
243	0.2982301339	0.8925
244	0.2978993471	0.89375
245	0.2973240987	0.8925
246	0.2971329542	0.89625
247	0.2967942379	0.895
248	0.296688775	0.89625
249	0.2963233673	0.89625
250	0.2958667445	0.89625
251	0.2955647608	0.8975
252	0.2955596004	0.8975
253	0.2955595813	0.8975
254	0.2952888067	0.89875
255	0.2949501131	0.89875
256	0.294460255	0.89875
257	0.2943891401	0.8975
258	0.2943732516	0.8975
259	0.2941799979	0.8975
260	0.2941788449	0.8975
261	0.2937607555	0.8975
262	0.2937072372	0.89875
263	0.2931133966	0.89875
264	0.2929670479	0.89875
265	0.2927039487	0.89875
266	0.2925951771	0.89875
267	0.2922645669	0.8975
268	0.2921840304	0.89625
269	0.2920775795	0.8975
270	0.2914055489	0.89625
271	0.2910348913	0.8975
272	0.290876639	0.8975
273	0.2908729338	0.8975
274	0.2903359395	0.8975
275	0.2899379391	0.89625
276	0.2898605296	0.89625
277	0.2893872982	0.89625
278	0.2893528162	0.89625
279	0.2881564772	0.8975
280	0.288026139	0.8975
281	0.2875227988	0.8975
282	0.2867019954	0.89875
283	0.2865968224	0.9
284	0.2864889471	0.89875
285	0.2855395327	0.9
286	0.2853876787	0.9
287	0.2853866751	0.9
288	0.2852769145	0.9
289	0.2848515519	0.89875
290	0.2841634399	0.89875
291	0.2839820446	0.89875
292	0.2831344733	0.89875
293	0.2827489819	0.8975
294	0.2825109558	0.89875
295	0.2821132669	0.8975
296	0.2819951217	0.8975
297	0.2817799413	0.90125
298	0.28143752	0.90125
299	0.2804785629	0.9
300	0.2798944423	0.90375
301	0.2793060276	0.90375
302	0.2789145229	0.9025
303	0.2785325543	0.9025
304	0.2782043898	0.9025
305	0.2780801165	0.90375
306	0.2779603559	0.90375
307	0.2765797734	0.9075
308	0.2764763546	0.9075
309	0.2758625548	0.9075
310	0.2758130906	0.90625
311	0.2757503101	0.905
312	0.2753612915	0.90625
313	0.2751118009	0.90625
314	0.2749508618	0.90625
315	0.2747990686	0.90625
316	0.2746754652	0.90625
317	0.2744121576	0.90875
318	0.2737104803	0.9125
319	0.273248137	0.91125
320	0.2731432043	0.91125
321	0.272621664	0.91
322	0.2725508514	0.91
323	0.2723344359	0.91125
324	0.2718389351	0.91125
325	0.2717412864	0.9125
326	0.2713477361	0.9125
327	0.2711515948	0.91125
328	0.2710178105	0.9125
329	0.2709213803	0.91375
330	0.2703385041	0.915
331	0.2697668866	0.915
332	0.2696799961	0.915
333	0.2696644886	0.915
334	0.2692750977	0.915
335	0.2689018114	0.915
336	0.2682416796	0.915
337	0.2672776804	0.915
338	0.2667370664	0.915
339	0.2665934187	0.915
340	0.266458862	0.915
341	0.2657625849	0.915
342	0.2645889756	0.915
343	0.264483349	0.915
344	0.2639738515	0.915
345	0.2638908456	0.915
346	0.2636754691	0.915
347	0.2633948274	0.915
348	0.2631146036	0.915
349	0.2626833519	0.91625
350	0.2621199071	0.91625
351	0.2618028633	0.915
352	0.2615088109	0.915
353	0.2612518255	0.91625
354	0.2609575661	0.91625
355	0.2604384445	0.91625
356	0.2597809618	0.91625
357	0.2594001275	0.91625
358	0.259230864	0.91625
359	0.2591784374	0.9175
360	0.2591744861	0.9175
361	0.2589320954	0.9175
362	0.2584170162	0.91875
363	0.2581531144	0.91875
364	0.2570543255	0.91875
365	0.2568958043	0.91875
366	0.2562821726	0.92125
367	0.256157209	0.9225
368	0.2561086823	0.92125
369	0.2560615321	0.92125
370	0.2556974616	0.9225
371	0.2555973829	0.9225
372	0.255082212	0.92125
373	0.2545869085	0.9225
374	0.254354542	0.92375
375	0.2543366513	0.92375
376	0.254179695	0.92375
377	0.2539292497	0.92375
378	0.2534152884	0.9225
379	0.2533274366	0.92125
380	0.2532285247	0.92125
381	0.2522961496	0.9225
382	0.2514707445	0.925
383	0.2514404177	0.925
384	0.2514233411	0.92375
385	0.251068825	0.92375
386	0.2510016822	0.92375
387	0.2505855814	0.92375
388	0.2500834632	0.92625
389	0.249990007	0.92625
390	0.2493005086	0.92625
391	0.2491825351	0.92625
392	0.2483890322	0.92625
393	0.2480923001	0.925
394	0.2480314732	0.925
395	0.2478789391	0.925
396	0.2477983174	0.92625
397	0.2475893012	0.925
398	0.2470237454	0.925
399	0.2469844234	0.925
400	0.2468114305	0.925
401	0.2459400091	0.925
402	0.2456105262	0.925
403	0.2452360104	0.925
404	0.2449448932	0.925
405	0.2446547042	0.925
406	0.2436444045	0.925
407	0.2434695598	0.925
408	0.2432332004	0.925
409	0.2427607104	0.92625
410	0.2416215941	0.92625
411	0.2414286389	0.9275
412	0.2413235629	0.9275
413	0.2409854419	0.9275
414	0.2407412382	0.9275
415	0.2406957035	0.9275
416	0.2405782333	0.9275
417	0.2401800159	0.9275
418	0.2400016909	0.9275
419	0.2399224237	0.9275
420	0.2397618704	0.92875
421	0.2393151663	0.92875
422	0.2391973339	0.92875
423	0.2391212898	0.92875
424	0.239063195	0.93
425	0.2385110715	0.93125
426	0.2382506318	0.93
427	0.2381970946	0.93
428	0.2375124993	0.9325
429	0.2374140674	0.9325
430	0.2373454575	0.93375
431	0.236329087	0.93375
432	0.2362875401	0.93375
433	0.2361093691	0.93375
434	0.2351771565	0.9325
435	0.2348636605	0.93375
436	0.2348354442	0.93375
437	0.2346641933	0.93375
438	0.2343332106	0.93375
439	0.2340107566	0.93375
440	0.2337626096	0.93375
441	0.2337250738	0.93375
442	0.2333303886	0.93375
443	0.2329798207	0.93375
444	0.2324903536	0.93375
445	0.2322594129	0.93375
446	0.232016182	0.93375
447	0.2318174689	0.93375
448	0.2317858008	0.93375
449	0.2313619154	0.93375
450	0.231254521	0.93375
451	0.2307809279	0.93375
452	0.2306379072	0.93375
453	0.2297303741	0.93375
454	0.229189679	0.93375
455	0.2290331026	0.93375
456	0.2288863676	0.93375
457	0.2283422599	0.935
458	0.2281821342	0.935
459	0.2278479152	0.935
460	0.2272825367	0.935
461	0.2268217115	0.935
462	0.2267814074	0.935
463	0.2267241313	0.935
464	0.226418125	0.935
465	0.2260243427	0.935
466	0.2257978171	0.935
467	0.225197627	0.935
468	0.2250669536	0.935
469	0.2248306577	0.935
470	0.224562867	0.935
471	0.2242761181	0.935
472	0.2242151271	0.935
473	0.224035501	0.93625
474	0.2234444795	0.93625
475	0.2233724228	0.93625
476	0.2229451353	0.93625
477	0.2228290282	0.9375
478	0.2227120203	0.9375
479	0.2225418759	0.9375
480	0.2216799169	0.9375
481	0.2214125815	0.9375
482	0.2212594251	0.9375
483	0.2211972054	0.9375
484	0.2209668019	0.9375
485	0.2209273164	0.9375
486	0.220591779	0.9375
487	0.2204728095	0.9375
488	0.220409977	0.9375
489	0.2199710253	0.9375
490	0.2197386982	0.9375
491	0.2197194279	0.9375
492	0.219645672	0.9375
493	0.2193686271	0.9375
494	0.2190096615	0.9375
495	0.2188913426	0.9375
496	0.21874688	0.9375
497	0.2184868836	0.9375
498	0.2182786682	0.93625
499	0.2181498573	0.93625
500	0.2180457809	0.93625
501	0.2178158777	0.93625
502	0.217778552	0.93625
503	0.2174943807	0.93625
504	0.2174669308	0.93625
505	0.2171002106	0.93625
506	0.217046012	0.93625
507	0.2169145869	0.93625
508	0.2168336752	0.93625
509	0.2160762534	0.93625
510	0.2158218151	0.93625
511	0.2157700514	0.93625
512	0.2152623051	0.93625
513	0.2149421086	0.93625
514	0.2144082476	0.93625
515	0.2141391798	0.93625
516	0.2138046734	0.93625
517	0.2134278371	0.93625
518	0.2133265564	0.9375
519	0.2132634338	0.9375
520	0.2129739676	0.9375
521	0.2125521276	0.93875
522	0.2124225105	0.93875
523	0.2121701849	0.93875
524	0.2120931994	0.93875
525	0.2120537581	0.94
526	0.2119582601	0.94
527	0.2114939122	0.94
528	0.2114484934	0.94
529	0.2113573592	0.94
530	0.21085313	0.94
531	0.2104214176	0.94
532	0.2101290604	0.94
533	0.2097836997	0.94
534	0.2094077669	0.94
535	0.2091526231	0.94
536	0.2090178174	0.94
537	0.2084856653	0.94
538	0.2080665383	0.94
539	0.2080246409	0.94
540	0.2077505261	0.9425
541	0.2076433602	0.9425
542	0.207517165	0.9425
543	0.2074690138	0.9425
544	0.2070627735	0.9425
545	0.206792101	0.9425
546	0.2067649223	0.94375
547	0.2064317348	0.94375
548	0.2061081327	0.94375
549	0.2059679289	0.94375
550	0.205412013	0.94375
551	0.2053868842	0.94375
552	0.2051571043	0.94375
553	0.2050021794	0.94375
554	0.2049412322	0.94375
555	0.2048016205	0.94375
556	0.2044929154	0.94375
557	0.2043704576	0.94375
558	0.2042205745	0.94375
559	0.2040732143	0.94375
560	0.2038481109	0.94375
561	0.2036826245	0.94375
562	0.2036780717	0.94375
563	0.2035870358	0.94375
564	0.2032556209	0.94375
565	0.2027212751	0.94375
566	0.202568384	0.945
567	0.2021048222	0.945
568	0.202011439	0.945
569	0.2019719432	0.945
570	0.2018396775	0.945
571	0.2014103785	0.945
572	0.2009648512	0.945
573	0.2008055917	0.945
574	0.2007657772	0.945
575	0.2004427398	0.945
576	0.2001075707	0.945
577	0.1996946241	0.945
578	0.1994770605	0.945
579	0.1994013836	0.94625
580	0.1992944568	0.94625
581	0.1989396833	0.94625
582	0.1988882901	0.94625
583	0.19845563	0.94625
584	0.1983378266	0.9475
585	0.1979459948	0.9475
586	0.1972348963	0.9475
587	0.1969443493	0.9475
588	0.196782094	0.9475
589	0.1965409717	0.9475
590	0.1962102396	0.9475
591	0.1959213954	0.9475
592	0.1957553196	0.9475
593	0.1953471104	0.9475
594	0.1947897541	0.9475
595	0.1947304332	0.9475
596	0.1946230202	0.9475
597	0.1944526344	0.9475
598	0.1943769184	0.9475
599	0.194057867	0.9475
600	0.1939845149	0.9475
601	0.1939379226	0.9475
602	0.1939236877	0.9475
603	0.1936192581	0.9475
604	0.1933815585	0.9475
605	0.1929986924	0.9475
606	0.1928875341	0.9475
607	0.1928602203	0.9475
608	0.192454971	0.94875
609	0.192320499	0.94875
610	0.1922002926	0.94875
611	0.1920651873	0.95
612	0.1919379359	0.95
613	0.1916179808	0.94875
614	0.1910292945	0.94875
615	0.1907223539	0.95
616	0.1904951946	0.94875
617	0.1900818785	0.95
618	0.189908528	0.95
619	0.1898974649	0.95
620	0.1896497327	0.95
621	0.1893509181	0.95
622	0.18899863	0.95
623	0.1887977765	0.95
624	0.1886565804	0.95
625	0.1885852975	0.95
626	0.1885035978	0.95
627	0.188463613	0.95
628	0.1882717122	0.95
629	0.1880505759	0.95
630	0.1879127284	0.95
631	0.1876887878	0.95
632	0.1876288037	0.95
633	0.1872395418	0.95
634	0.1869258742	0.95
635	0.1865542534	0.95
636	0.186259209	0.95
637	0.1860006297	0.95
638	0.1857732362	0.95
639	0.1857599282	0.95
640	0.1855316594	0.95
641	0.1851989467	0.95
642	0.1851507864	0.95
643	0.1849163761	0.95
644	0.1847085127	0.95
645	0.1846069476	0.95
646	0.1842855526	0.95
647	0.1841011464	0.95125
648	0.1839978303	0.95125
649	0.1837443103	0.95
650	0.1834161741	0.95125
651	0.1829791087	0.95125
652	0.182746141	0.95125
653	0.1825371826	0.95125
654	0.1823997455	0.95125
655	0.1822044139	0.95125
656	0.1819686006	0.95125
657	0.1818853811	0.95125
658	0.1816426094	0.95125
659	0.1814477345	0.95125
660	0.1813924867	0.95125
661	0.1812391344	0.95125
662	0.1808316803	0.9525
663	0.180526333	0.9525
664	0.1804513721	0.9525
665	0.1803793294	0.9525
666	0.1803216762	0.95375
667	0.180102528	0.95375
668	0.1798722647	0.95375
669	0.1797389182	0.95375
670	0.1792654136	0.95375
671	0.179151425	0.95375
672	0.1788803265	0.95375
673	0.1787809536	0.95375
674	0.1786392123	0.95375
675	0.1785145651	0.95375
676	0.1782950881	0.95375
677	0.1779770353	0.95375
678	0.1778343269	0.95375
679	0.1775977025	0.95375
680	0.1775263903	0.95375
681	0.1774787737	0.95375
682	0.1773895885	0.95375
683	0.1770721806	0.95375
684	0.1768754089	0.95375
685	0.1765739869	0.95375
686	0.1763158114	0.95375
687	0.1759368768	0.95375
688	0.1757879373	0.95375
689	0.175499169	0.95375
690	0.1751734028	0.95375
691	0.1748633785	0.955
692	0.1748177122	0.95375
693	0.1746158117	0.95375
694	0.174439552	0.955
695	0.1742311819	0.955
696	0.173883017	0.955
697	0.1735015568	0.955
698	0.1734838471	0.955
699	0.1733924038	0.955
700	0.1731903345	0.955
701	0.1731442515	0.955
702	0.1730968525	0.955
703	0.1729017285	0.955
704	0.1728030056	0.955
705	0.1726398667	0.955
706	0.1723724838	0.955
707	0.1720763089	0.955
708	0.1718870227	0.955
709	0.1716714259	0.955
710	0.1714121097	0.955
711	0.1713366741	0.955
712	0.1712380591	0.955
713	0.1712252402	0.955
714	0.171022484	0.955
715	0.1710105147	0.955
716	0.170831879	0.95625
717	0.1707435621	0.95625
718	0.170592881	0.95625
719	0.1705854219	0.95625
720	0.1705037158	0.95625
721	0.1703578733	0.95625
722	0.17007875	0.95625
723	0.1700112109	0.95625
724	0.1698714401	0.95625
725	0.1698590886	0.95625
726	0.1696608215	0.95625
727	0.1694914895	0.95625
728	0.1692624319	0.95625
729	0.1692624308	0.95625
730	0.168974744	0.9575
731	0.1688373558	0.9575
732	0.1685640096	0.95625
733	0.1685521457	0.95625
734	0.1684728291	0.95625
735	0.1683435159	0.9575
736	0.1680173245	0.9575
737	0.167677475	0.9575
738	0.1673369016	0.95625
739	0.1673216599	0.95625
740	0.1672385659	0.95625
741	0.1669476575	0.9575
742	0.1666059014	0.9575
743	0.1665088128	0.9575
744	0.1664646751	0.9575
745	0.1663373715	0.9575
746	0.166177123	0.9575
747	0.166121182	0.9575
748	0.1661180266	0.9575
749	0.1661022793	0.9575
750	0.1658971157	0.9575
751	0.1658801168	0.9575
752	0.1658682941	0.9575
753	0.1658537725	0.9575
754	0.1657648156	0.9575
755	0.1656382816	0.9575
756	0.1654876198	0.9575
757	0.165412532	0.9575
758	0.1652539544	0.9575
759	0.1650605947	0.9575
760	0.1650101574	0.9575
761	0.1648303947	0.9575
762	0.1646143596	0.9575
763	0.1645922314	0.9575
764	0.1644395821	0.9575
765	0.1642379046	0.95875
766	0.1641883664	0.95875
767	0.1639962577	0.95875
768	0.1638205814	0.9575
769	0.1638073651	0.9575
770	0.1636263958	0.95875
771	0.1632880228	0.9575
772	0.1630672394	0.95875
773	0.1628307213	0.95875
774	0.162712389	0.95875
775	0.1625352841	0.95875
776	0.1624189867	0.95875
777	0.1622612624	0.95875
778	0.1620549951	0.95875
779	0.1619856857	0.95875
780	0.161905472	0.95875
781	0.1615816431	0.95875
782	0.1611733765	0.95875
783	0.1610610961	0.95875
784	0.1610091488	0.95875
785	0.161001331	0.95875
786	0.1607614252	0.96
787	0.160652824	0.96
788	0.1605850043	0.96
789	0.1604161607	0.96
790	0.1601815535	0.96
791	0.1599050109	0.96
792	0.1597783605	0.96
793	0.1597351201	0.96
794	0.1596801453	0.96
795	0.1596668397	0.96
796	0.1596506619	0.96
797	0.1595866916	0.96
798	0.1594603911	0.96
799	0.1593813377	0.96
800	0.1593005549	0.96
801	0.1592453455	0.96
802	0.1592241921	0.96
803	0.1591625551	0.96
804	0.159072836	0.96
805	0.1587227906	0.96
806	0.15866077	0.96
807	0.158517864	0.96
808	0.1583222529	0.96
809	0.1582955214	0.96
810	0.1580172065	0.96
811	0.1577162134	0.96
812	0.15762323	0.96
813	0.1575251986	0.96
814	0.1574492816	0.96
815	0.1573745406	0.96
816	0.157244879	0.96
817	0.1570932714	0.96
818	0.1568820348	0.96125
819	0.1568663311	0.96
820	0.1568537135	0.96
821	0.156735331	0.96125
822	0.1565524548	0.96125
823	0.1564516527	0.96125
824	0.156386248	0.96125
825	0.1563740921	0.96125
826	0.1562541835	0.96125
827	0.156081794	0.96125
828	0.1558332404	0.96125
829	0.155818557	0.96125
830	0.1556639304	0.96125
831	0.1556297011	0.96125
832	0.1553424933	0.96125
833	0.1550201211	0.96125
834	0.1548852145	0.96125
835	0.1548167223	0.96125
836	0.1546805181	0.96125
837	0.1545020227	0.96125
838	0.1542608457	0.9625
839	0.1542502584	0.9625
840	0.1539949063	0.9625
841	0.1538375573	0.96125
842	0.1537927244	0.96125
843	0.1537438705	0.9625
844	0.1536235814	0.9625
845	0.1534472589	0.9625
846	0.1533170262	0.9625
847	0.1531688897	0.9625
848	0.152992317	0.9625
849	0.1528700255	0.9625
850	0.1527060413	0.9625
851	0.1524515706	0.96375
852	0.1523393112	0.9625
853	0.1523283531	0.9625
854	0.1521414635	0.96375
855	0.1520120178	0.96375
856	0.1517447793	0.96375
857	0.1515912437	0.96375
858	0.151529322	0.96375
859	0.1513976304	0.96375
860	0.1513434287	0.965
861	0.1511286169	0.965
862	0.1510110868	0.965
863	0.150864697	0.965
864	0.1506514058	0.965
865	0.1506375749	0.965
866	0.1505357165	0.96875
867	0.1504065298	0.9675
868	0.150403509	0.9675
869	0.1502545011	0.9675
870	0.1500958986	0.9675
871	0.1500853841	0.9675
872	0.1498195504	0.9675
873	0.1498112144	0.9675
874	0.1496809694	0.9675
875	0.149258715	0.96875
876	0.1492486049	0.96875
877	0.1491550957	0.9675
878	0.1489823907	0.96875
879	0.1487752548	0.96875
880	0.1486118998	0.96875
881	0.1483170646	0.96875
882	0.1482493531	0.96875
883	0.1481235844	0.96875
884	0.1481103071	0.96875
885	0.1481067705	0.96875
886	0.1480954108	0.96875
887	0.1478743986	0.96875
888	0.1477063018	0.96875
889	0.1476078382	0.96875
890	0.1472050005	0.97125
891	0.1469847566	0.97125
892	0.14697353	0.97125
893	0.1469300089	0.97125
894	0.1467579013	0.97125
895	0.146649706	0.97125
896	0.1465211109	0.97125
897	0.146472173	0.97125
898	0.1464011995	0.97
899	0.1460047737	0.9725
900	0.1459674998	0.97125
901	0.1459374857	0.9725
902	0.1459327402	0.9725
903	0.1457485846	0.97125
904	0.1456228105	0.97125
905	0.145503082	0.97125
906	0.1452660598	0.97125
907	0.1451289775	0.97125
908	0.1448640117	0.97125
909	0.1446975213	0.97125
910	0.1445996707	0.97125
911	0.1445512239	0.97125
912	0.1444728256	0.9725
913	0.1443524158	0.9725
914	0.1441111031	0.9725
915	0.1438091076	0.97375
916	0.1436810886	0.97375
917	0.1435040384	0.97375
918	0.1433310773	0.97375
919	0.1432038281	0.97375
920	0.1431584806	0.97375
921	0.142905965	0.9725
922	0.1427853499	0.9725
923	0.1426330246	0.9725
924	0.1425374753	0.97375
925	0.1422928888	0.975
926	0.1420096057	0.975
927	0.1418898434	0.97625
928	0.1418441887	0.975
929	0.14170918	0.97625
930	0.1416443208	0.97625
931	0.1413997572	0.97625
932	0.1412522396	0.975
933	0.1410293686	0.975
934	0.1410046965	0.975
935	0.1407663841	0.97625
936	0.1407376309	0.97625
937	0.1403941541	0.97625
938	0.1402867948	0.97625
939	0.1402513845	0.97625
940	0.1400559636	0.97625
941	0.1399735787	0.97625
942	0.1398042372	0.975
943	0.1396157081	0.97625
944	0.1395195533	0.97625
945	0.1394752274	0.97625
946	0.139076511	0.97625
947	0.1390222715	0.97625
948	0.1389428021	0.97625
949	0.1387993467	0.97625
950	0.1386356981	0.9775
951	0.138594555	0.9775
952	0.1385236212	0.9775
953	0.1384083144	0.9775
954	0.1381571373	0.9775
955	0.1379973872	0.9775
956	0.1378870606	0.9775
957	0.1378364259	0.9775
958	0.13782731	0.9775
959	0.1376285728	0.9775
960	0.1374998362	0.9775
961	0.1374702355	0.9775
962	0.1373212679	0.9775
963	0.1371616207	0.9775
964	0.1370399902	0.9775
965	0.1368975702	0.9775
966	0.1367920541	0.9775
967	0.1366326486	0.9775
968	0.1365623981	0.9775
969	0.1364613508	0.9775
970	0.1364173074	0.9775
971	0.1362812025	0.9775
972	0.1361766411	0.9775
973	0.1360688134	0.9775
974	0.1357337612	0.9775
975	0.1357048729	0.9775
976	0.1355481269	0.9775
977	0.1353240954	0.9775
978	0.1352786887	0.9775
979	0.1350767732	0.9775
980	0.1349027474	0.9775
981	0.1345241128	0.9775
982	0.1344196514	0.9775
983	0.1343471416	0.9775
984	0.1341926674	0.9775
985	0.134148557	0.9775
986	0.1339945322	0.9775
987	0.1338752588	0.9775
988	0.1337643762	0.9775
989	0.1336740952	0.9775
990	0.1336079157	0.9775
991	0.1335991272	0.9775
992	0.133344453	0.9775
993	0.1329932554	0.9775
994	0.1329832547	0.9775
995	0.1329090176	0.9775
996	0.1328642411	0.9775
997	0.1327352433	0.9775
998	0.1326144957	0.9775
999	0.1324707132	0.9775
