iter	Passed	Remaining
351	26470	48729
352	26543	48650
353	26615	48569
354	26693	48499
355	26766	48421
356	26846	48354
357	26922	48279
358	27006	48220
359	27077	48137
360	27152	48062
361	27281	48081
362	27358	48009
363	27435	47935
364	27505	47851
365	27577	47770
366	27656	47702
367	27733	47628
368	27806	47550
369	27876	47464
370	27946	47380
371	28027	47314
372	28115	47260
373	28199	47199
374	28334	47224
375	28420	47166
376	28497	47093
377	28571	47014
378	28650	46944
379	28719	46858
380	28796	46785
381	28869	46705
382	28937	46617
383	29014	46544
384	29095	46477
385	29178	46413
386	29261	46350
387	29402	46377
388	29477	46300
389	29589	46280
390	29723	46295
391	29825	46259
392	29887	46161
393	29957	46076
394	30014	45971
395	30073	45869
396	30141	45781
397	30205	45688
398	30267	45590
399	30336	45505
400	30415	45434
401	30606	45528
402	30691	45465
403	30771	45395
404	30855	45331
405	30927	45248
406	30999	45166
407	31076	45091
408	31162	45029
409	31243	44959
410	31318	44882
411	31414	44834
412	31482	44746
413	31558	44669
414	31703	44690
415	31778	44611
416	31851	44531
417	31927	44453
418	32011	44388
419	32092	44317
420	32170	44243
421	32252	44174
422	32325	44093
423	32408	44026
424	32477	43940
425	32553	43863
426	32626	43782
427	32751	43770
428	32840	43711
429	32920	43638
430	33004	43571
431	33089	43506
432	33162	43425
433	33241	43352
434	33334	43297
435	33414	43223
436	33498	43157
437	33577	43083
438	33658	43012
439	33740	42941
440	33868	42931
441	33952	42863
442	34046	42808
443	34124	42732
444	34202	42657
445	34274	42573
446	34359	42507
447	34433	42426
448	34505	42343
449	34595	42283
450	34666	42198
451	34739	42117
452	34814	42038
453	34952	42035
454	35031	41961
455	35104	41878
456	35174	41794
457	35245	41709
458	35333	41645
459	35421	41582
460	35496	41501
461	35580	41434
462	35660	41360
463	35741	41287
464	35825	41218
465	35900	41139
466	36045	41140
467	36128	41068
468	36201	40987
469	36280	40911
470	36358	40836
471	36439	40762
472	36519	40688
473	36596	40611
474	36671	40532
475	36757	40464
476	36826	40377
477	36900	40297
478	36986	40229
479	37133	40228
480	37213	40153
481	37296	40081
482	37375	40006
483	37453	39929
484	37528	39849
485	37605	39771
486	37682	39694
487	37761	39619
488	37838	39541
489	37916	39464
490	37999	39392
491	38077	39315
492	38212	39297
493	38294	39224
494	38376	39151
495	38452	39072
496	38539	39004
497	38622	38932
498	38694	38849
499	38777	38777
500	38859	38704
501	38943	38633
502	39024	38558
503	39099	38478
504	39164	38389
505	39329	38397
506	39405	38317
507	39493	38249
508	39578	38179
509	39647	38092
510	39714	38004
511	39792	37926
512	39870	37850
513	39948	37772
514	40047	37714
515	40127	37639
516	40210	37565
517	40301	37500
518	40434	37474
519	40517	37400
520	40597	37324
521	40672	37244
522	40748	37164
523	40820	37081
524	40903	37007
525	40977	36926
526	41051	36845
527	41122	36760
528	41193	36677
529	41274	36602
530	41375	36544
531	41527	36531
532	41612	36459
533	41689	36381
534	41762	36298
535	41835	36215
536	41914	36138
537	42012	36077
538	42087	35997
539	42160	35914
540	42241	35838
541	42317	35759
542	42394	35680
543	42475	35604
544	42551	35524
545	42687	35494
546	42764	35415
547	42831	35328
548	42902	35243
549	42986	35171
550	43059	35088
551	43130	35004
552	43202	34921
553	43282	34845
554	43356	34763
555	43425	34678
556	43502	34599
557	43574	34516
558	43657	34441
559	43801	34415
560	43870	34329
561	43938	34244
562	44018	34166
563	44089	34083
564	44165	34003
565	44239	33922
566	44310	33838
567	44382	33755
568	44460	33677
569	44544	33603
570	44610	33516
571	44680	33432
572	44755	33351
573	44914	33333
574	44990	33253
575	45068	33175
576	45142	33093
577	45218	33014
578	45291	32932
579	45370	32854
580	45450	32777
581	45522	32694
582	45599	32615
583	45672	32533
584	45746	32452
585	45825	32375
586	45985	32354
587	46070	32280
588	46150	32203
589	46226	32123
590	46314	32051
591	46394	31974
592	46469	31893
593	46546	31814
594	46631	31741
595	46710	31662
596	46788	31584
597	46863	31503
598	46952	31431
599	47121	31414
600	47204	31338
601	47277	31256
602	47347	31172
603	47418	31089
604	47501	31013
605	47572	30930
606	47644	30847
607	47728	30772
608	47802	30690
609	47877	30610
610	47947	30526
611	48022	30445
612	48089	30359
613	48249	30332
614	48334	30258
615	48414	30180
616	48491	30100
617	48572	30023
618	48642	29940
619	48714	29857
620	48798	29782
621	48871	29700
622	48950	29621
623	49018	29536
624	49090	29454
625	49166	29374
626	49236	29290
627	49390	29257
628	49481	29185
629	49551	29101
630	49632	29024
631	49706	28942
632	49786	28865
633	49858	28782
634	49947	28710
635	50018	28626
636	50090	28544
637	50155	28458
638	50229	28377
639	50302	28295
640	50379	28215
641	50544	28185
642	50621	28105
643	50691	28021
644	50775	27946
645	50851	27866
646	50925	27784
647	51008	27708
648	51089	27630
649	51156	27545
650	51240	27469
651	51316	27389
652	51397	27312
653	51474	27232
654	51806	27287
655	51890	27210
656	51960	27126
657	52038	27047
658	52124	26971
659	52211	26896
660	52295	26820
661	52383	26745
662	52481	26676
663	52561	26597
664	52635	26515
665	52707	26433
666	52784	26352
667	52960	26321
668	53058	26251
669	53147	26177
670	53224	26096
671	53295	26013
672	53377	25935
673	53473	25864
674	53571	25793
675	53769	25771
676	53860	25697
677	53943	25619
678	54089	25570
679	54176	25494
680	54252	25413
681	54323	25329
682	54390	25244
683	54459	25159
684	54534	25078
685	54599	24991
686	54677	24911
687	54757	24831
688	54839	24753
689	54903	24666
690	54966	24580
691	55026	24491
692	55100	24409
693	55223	24349
694	55294	24265
695	55361	24181
696	55431	24097
697	55495	24011
698	55566	23927
699	55625	23839
700	55692	23754
701	55780	23678
702	55853	23596
703	55927	23514
704	55997	23431
705	56070	23349
706	56141	23266
707	56297	23218
708	56373	23137
709	56452	23058
710	56499	22965
711	56556	22876
712	56617	22789
713	56669	22699
714	56729	22612
715	56787	22524
716	56846	22437
717	56902	22349
718	56957	22260
719	57013	22172
720	57064	22081
721	57115	21991
722	57178	21906
723	57233	21818
724	57286	21729
725	57405	21665
726	57464	21578
727	57542	21499
728	57616	21418
729	57688	21336
730	57772	21259
731	57853	21181
732	57926	21100
733	58000	21019
734	58092	20944
735	58168	20864
736	58244	20784
737	58353	20716
738	58535	20673
739	58623	20597
740	58731	20528
741	58828	20455
742	58913	20377
743	58998	20300
744	59079	20221
745	59157	20142
746	59245	20065
747	59325	19986
748	59394	19903
749	59469	19823
750	59577	19753
751	59723	19696
752	59810	19618
753	59881	19537
754	59952	19454
755	60026	19373
756	60099	19292
757	60171	19210
758	60254	19132
759	60333	19052
760	60411	18972
761	60493	18894
762	60569	18813
763	60639	18731
764	60834	18687
765	60925	18611
766	61003	18531
767	61076	18450
768	61165	18373
769	61240	18292
770	61316	18212
771	61391	18131
772	61476	18053
773	61560	17974
774	61628	17892
775	61701	17810
776	61792	17734
777	61964	17681
778	62047	17602
779	62124	17522
780	62207	17443
781	62291	17365
782	62384	17289
783	62471	17211
784	62557	17133
785	62632	17052
786	62710	16972
787	62789	16892
788	62862	16811
789	62929	16728
790	63116	16676
791	63195	16596
792	63272	16516
793	63351	16436
794	63494	16372
795	63598	16299
796	63683	16220
797	63786	16146
798	63889	16072
799	63991	15997
800	64095	15923
801	64352	15887
802	64433	15807
803	64504	15725
804	64577	15642
805	64646	15560
806	64736	15482
807	64809	15400
808	64886	15319
809	65006	15248
810	65089	15168
811	65179	15090
812	65251	15008
813	65309	14923
814	65363	14837
815	65512	14772
816	65563	14685
817	65620	14600
818	65711	14522
819	65879	14461
820	65961	14381
821	66020	14296
822	66083	14212
823	66142	14127
824	66210	14044
825	66268	13959
826	66323	13874
827	66383	13789
828	66440	13704
829	66572	13635
830	66655	13555
831	66737	13475
832	66819	13396
833	66899	13315
834	66986	13236
835	67067	13156
836	67154	13077
837	67232	12997
838	67316	12917
839	67407	12839
840	67500	12761
841	67577	12680
842	67774	12622
843	67850	12541
844	67925	12459
845	68003	12378
846	68093	12300
847	68174	12219
848	68259	12140
849	68342	12060
850	68423	11980
851	68502	11899
852	68578	11818
853	68660	11738
854	68736	11657
855	68934	11596
856	69017	11516
857	69105	11436
858	69196	11358
859	69271	11276
860	69347	11195
861	69445	11117
862	69534	11038
863	69623	10959
864	69700	10878
865	69775	10796
866	69854	10715
867	69934	10635
868	70129	10571
869	70204	10490
870	70281	10409
871	70364	10328
872	70438	10246
873	70506	10164
874	70587	10083
875	70663	10002
876	70742	9921
877	70818	9840
878	70901	9759
879	70986	9680
880	71064	9598
881	71474	9562
882	71567	9482
883	71661	9403
884	71751	9323
885	71831	9242
886	71912	9161
887	71995	9080
888	72067	8998
889	72149	8917
890	72221	8835
891	72301	8753
892	72378	8672
893	72448	8590
894	72664	8524
895	72744	8443
896	72816	8361
897	72891	8279
898	72960	8196
899	73032	8114
900	73107	8032
901	73255	7959
902	73352	7879
903	73456	7800
904	73529	7718
905	73616	7637
906	73806	7567
907	73949	7492
908	74111	7419
909	74238	7342
910	74332	7261
911	74408	7179
912	74459	7095
913	74513	7011
914	74586	6928
915	74640	6844
916	74716	6762
917	74786	6680
918	74981	6608
919	75058	6526
920	75242	6453
921	75309	6371
922	75409	6290
923	75486	6208
924	75546	6125
925	75605	6041
926	75704	5961
927	75770	5878
928	75826	5795
929	75876	5711
930	75933	5627
931	75980	5543
932	76097	5464
933	76151	5381
934	76200	5297
935	76249	5213
936	76306	5130
937	76349	5046
938	76400	4963
939	76456	4880
940	76510	4797
941	76561	4713
942	76635	4632
943	76720	4551
944	76763	4467
945	76801	4383
946	76838	4300
947	76876	4216
948	76919	4133
949	76961	4050
950	77018	3968
951	77075	3886
952	77293	3811
953	77389	3731
954	77477	3650
955	77566	3569
956	77642	3488
957	77733	3407
958	77829	3327
959	77921	3246
960	78003	3165
961	78072	3083
962	78148	3002
963	78234	2921
964	78399	2843
965	78518	2763
966	78609	2682
967	78684	2601
968	78805	2521
969	78935	2441
970	79030	2360
971	79117	2279
972	79204	2197
973	79288	2116
974	79400	2035
975	79591	1957
976	79715	1876
977	79821	1795
978	79923	1714
979	79999	1632
980	80096	1551
981	80194	1469
982	80285	1388
983	80359	1306
984	80442	1225
985	80530	1143
986	80634	1062
987	80996	983
988	81122	902
989	81215	820
990	81337	738
991	81472	657
992	81580	575
993	81735	493
994	81857	411
995	81967	329
996	82218	247
997	82308	164
998	82390	82
999	82476	0
