iter	Passed	Remaining
546	55482	45948
547	55579	45843
548	55653	45719
549	55738	45604
550	55891	45544
551	56069	45505
552	56428	45612
553	56507	45491
554	56643	45416
555	56775	45338
556	56851	45216
557	56921	45088
558	56980	44952
559	57040	44817
560	57117	44696
561	57179	44563
562	57244	44433
563	57326	44316
564	57405	44197
565	57592	44161
566	57894	44212
567	57985	44101
568	58078	43992
569	58162	43876
570	58244	43760
571	58328	43644
572	58412	43529
573	58503	43418
574	58589	43305
575	58692	43204
576	58789	43098
577	58869	42980
578	59065	42947
579	59350	42977
580	59432	42861
581	59519	42747
582	59599	42629
583	59683	42514
584	59758	42392
585	59842	42277
586	59923	42161
587	60024	42058
588	60103	41939
589	60190	41827
590	60283	41719
591	60467	41673
592	60785	41719
593	60877	41609
594	60966	41497
595	61059	41389
596	61147	41276
597	61216	41152
598	61289	41030
599	61364	40909
600	61429	40782
601	61505	40663
602	61586	40547
603	61723	40467
604	62022	40494
605	62254	40475
606	62334	40358
607	62411	40239
608	62486	40118
609	62560	39997
610	62639	39879
611	62723	39765
612	62808	39652
613	62898	39542
614	62971	39421
615	63057	39308
616	63127	39186
617	63201	39066
618	63293	38957
619	63546	38947
620	63722	38890
621	63815	38781
622	63900	38668
623	63987	38556
624	64071	38443
625	64153	38327
626	64233	38212
627	64305	38091
628	64397	37983
629	64480	37869
630	64565	37757
631	64645	37641
632	64879	37616
633	65130	37598
634	65212	37484
635	65309	37378
636	65386	37261
637	65462	37143
638	65542	37027
639	65625	36914
640	65706	36799
641	65783	36682
642	65865	36568
643	65951	36457
644	66032	36343
645	66142	36245
646	66609	36341
647	66806	36290
648	66895	36179
649	66986	36069
650	67065	35953
651	67151	35841
652	67233	35727
653	67310	35610
654	67398	35500
655	67504	35398
656	67630	35307
657	67746	35211
658	67942	35156
659	68212	35139
660	68390	35074
661	68476	34962
662	68570	34854
663	68670	34749
664	68768	34642
665	68862	34534
666	68946	34421
667	69038	34312
668	69117	34197
669	69202	34084
670	69286	33972
671	69396	33871
672	69677	33855
673	69831	33776
674	69902	33656
675	69978	33539
676	70061	33426
677	70142	33312
678	70215	33194
679	70279	33072
680	70353	32955
681	70430	32839
682	70508	32724
683	70586	32610
684	70659	32493
685	70727	32373
686	70805	32259
687	71090	32238
688	71251	32161
689	71338	32050
690	71419	31937
691	71497	31822
692	71577	31708
693	71652	31593
694	71716	31472
695	71781	31352
696	71865	31241
697	71935	31123
698	72003	31005
699	72086	30894
700	72156	30777
701	72273	30680
702	72614	30677
703	72693	30564
704	72776	30452
705	72851	30337
706	72937	30227
707	73010	30111
708	73089	29998
709	73162	29883
710	73231	29766
711	73297	29648
712	73391	29542
713	73467	29428
714	73536	29311
715	73604	29195
716	73794	29126
717	74168	29130
718	74267	29025
719	74367	28920
720	74452	28810
721	74540	28701
722	74636	28595
723	74714	28482
724	74840	28387
725	74917	28274
726	74988	28159
727	75051	28041
728	75132	27930
729	75229	27824
730	75495	27781
731	75789	27748
732	75869	27635
733	75947	27523
734	76022	27409
735	76103	27297
736	76201	27192
737	76274	27078
738	76334	26959
739	76395	26841
740	76448	26721
741	76503	26600
742	76559	26481
743	76619	26363
744	76683	26247
745	76749	26131
746	76819	26018
747	77071	25965
748	77265	25892
749	77354	25784
750	77441	25676
751	77532	25569
752	77631	25464
753	77719	25356
754	77815	25251
755	77906	25144
756	78000	25038
757	78083	24929
758	78176	24822
759	78563	24809
760	78962	24799
761	79050	24690
762	79133	24580
763	79208	24467
764	79290	24357
765	79370	24246
766	79441	24132
767	79525	24023
768	79617	23916
769	79698	23805
770	79806	23703
771	79884	23592
772	79952	23478
773	80096	23387
774	80386	23337
775	80466	23227
776	80566	23122
777	80650	23013
778	80733	22903
779	80812	22793
780	80901	22685
781	80988	22577
782	81077	22469
783	81186	22367
784	81278	22260
785	81360	22151
786	81564	22075
787	81866	22025
788	82140	21966
789	82215	21854
790	82289	21742
791	82375	21634
792	82445	21521
793	82518	21409
794	82588	21296
795	82660	21184
796	82752	21077
797	82840	20969
798	82908	20856
799	82984	20746
800	83077	20639
801	83332	20573
802	83587	20506
803	83689	20401
804	83776	20293
805	83868	20186
806	83947	20076
807	84027	19966
808	84115	19859
809	84204	19751
810	84290	19643
811	84370	19533
812	84451	19424
813	84527	19314
814	84923	19277
815	85249	19222
816	85332	19113
817	85428	19007
818	85505	18896
819	85590	18788
820	85688	18682
821	85766	18572
822	85852	18464
823	85924	18352
824	86003	18243
825	86088	18134
826	86170	18026
827	86253	17917
828	86515	17845
829	86760	17770
830	86853	17663
831	86956	17558
