iter	Logloss	Accuracy
73	0.401009418	0.82875
74	0.4004443427	0.82875
75	0.3997361968	0.83125
76	0.3979313815	0.83125
77	0.3977633581	0.83125
78	0.3964979642	0.83125
79	0.3954734254	0.83
80	0.3936276492	0.83
81	0.3933338291	0.83
82	0.393137541	0.83125
83	0.3927034781	0.83125
84	0.3916687635	0.83125
85	0.3913591274	0.83125
86	0.3907243533	0.83125
87	0.3897836547	0.83125
88	0.388153668	0.83125
89	0.3870333839	0.83125
90	0.3859576273	0.8325
91	0.3849704989	0.8325
92	0.3838745976	0.83375
93	0.3829630463	0.83375
94	0.3829601062	0.83375
95	0.381783926	0.835
96	0.3807509421	0.835
97	0.3801026866	0.835
98	0.3793975237	0.835
99	0.3781977746	0.83375
100	0.3770764226	0.835
101	0.376418181	0.83625
102	0.3758481678	0.83625
103	0.374403937	0.83625
104	0.3737331522	0.83625
105	0.3729352736	0.83625
106	0.3727512152	0.83625
107	0.3723243759	0.83625
108	0.3722471877	0.83625
109	0.3708723236	0.8375
110	0.3704805215	0.83625
111	0.3697692007	0.83625
112	0.3682671953	0.83875
113	0.3675696003	0.83875
114	0.367237468	0.83875
115	0.3661526237	0.83875
116	0.3651154964	0.83875
117	0.3644106147	0.83875
118	0.3636087702	0.83875
119	0.3619612652	0.83875
120	0.3615780692	0.84
121	0.36150077	0.84
122	0.3613453111	0.84
123	0.3601843723	0.84125
124	0.3597367117	0.84
125	0.3596096801	0.84
126	0.359323302	0.8425
127	0.3581520776	0.8425
128	0.3575867013	0.84125
129	0.3569660945	0.84375
130	0.3569202868	0.84375
131	0.3564801264	0.84625
132	0.3561481202	0.84625
133	0.3549397452	0.8475
134	0.353507636	0.8475
135	0.3526712027	0.84875
136	0.3523109496	0.85
137	0.3515379326	0.85
138	0.3514030424	0.85
139	0.3506293472	0.85125
140	0.349420576	0.85625
141	0.3483641455	0.8575
142	0.3479111006	0.85875
143	0.3478351236	0.85875
144	0.3473451106	0.85875
145	0.3468397663	0.85875
146	0.3466354135	0.8575
147	0.3458107095	0.8575
148	0.3447280678	0.86125
149	0.3442205553	0.86125
150	0.3434712732	0.8625
151	0.3431842449	0.86375
152	0.3428598821	0.865
153	0.3419241748	0.86875
154	0.3414275739	0.86625
155	0.3409914208	0.86625
156	0.3404537224	0.86625
157	0.3400152126	0.86875
158	0.339814555	0.86875
159	0.3398117157	0.86875
160	0.3389693621	0.87125
161	0.3385844164	0.87125
162	0.3379516774	0.8725
163	0.3364375194	0.87375
164	0.3361047156	0.87375
165	0.3353989573	0.8725
166	0.3351689111	0.8725
167	0.335015251	0.875
168	0.3344886373	0.87375
169	0.3335357146	0.87375
170	0.3327918804	0.8725
171	0.3327916147	0.8725
172	0.3326598099	0.875
173	0.3321930418	0.875
174	0.331062022	0.8775
175	0.3303170602	0.8775
176	0.3297327645	0.8775
177	0.3293293196	0.8775
178	0.3289971436	0.8775
179	0.3283166795	0.87875
180	0.3274058221	0.88125
181	0.3264479258	0.88
182	0.3262448764	0.88
183	0.3259372399	0.88
184	0.32580899	0.88
185	0.325742744	0.88
186	0.3250167084	0.88125
187	0.3238964516	0.88
188	0.3231168144	0.8825
189	0.323116433	0.8825
190	0.3225946824	0.88375
191	0.3219803599	0.885
192	0.3211726642	0.8875
193	0.3205306511	0.8875
194	0.3193192976	0.88875
195	0.3185173413	0.89
196	0.3184376093	0.89
197	0.3179765563	0.88875
198	0.3174408329	0.89125
199	0.3171241274	0.89
200	0.3166283604	0.89
201	0.3165246806	0.89
202	0.3157814626	0.89125
203	0.31559576	0.89125
204	0.3149661494	0.89125
205	0.3147597974	0.8925
206	0.3141246568	0.89
207	0.3137755034	0.8925
208	0.3132584972	0.89
209	0.3132029328	0.89125
210	0.3128251503	0.8925
211	0.3122208594	0.89125
212	0.3114719844	0.8925
213	0.3104569676	0.895
214	0.3100550556	0.895
215	0.3100309268	0.895
216	0.3097004144	0.89375
217	0.309217606	0.89375
218	0.3088560261	0.89625
219	0.3083997273	0.89625
220	0.3078751999	0.89625
221	0.3074621514	0.89625
222	0.307306543	0.89625
223	0.3067095738	0.89625
224	0.306369369	0.89625
225	0.3062010218	0.89625
226	0.3058875169	0.8975
227	0.3058873025	0.8975
228	0.3052833209	0.9
229	0.3046814818	0.9
230	0.3046107974	0.9
231	0.3041390044	0.9
232	0.3040627753	0.9
233	0.3038108774	0.9
234	0.3037270885	0.9
235	0.3033915992	0.90125
236	0.3025705809	0.90125
237	0.3016996618	0.9025
238	0.3010020491	0.9025
239	0.3003272658	0.90375
240	0.2998533634	0.90375
241	0.2998482628	0.90375
242	0.2996295316	0.90375
243	0.2988396353	0.90375
244	0.2984620056	0.9025
245	0.2982803597	0.9025
246	0.2980074234	0.90125
247	0.2977967684	0.90125
248	0.2976704911	0.90125
249	0.2975546392	0.90125
250	0.2971395284	0.90125
251	0.2965161059	0.90125
252	0.2963021323	0.9025
253	0.2963000594	0.9025
254	0.2961059093	0.9025
255	0.2960202818	0.9025
256	0.2958539853	0.9025
257	0.2955193931	0.90375
258	0.2949300292	0.9025
259	0.2944808127	0.90375
260	0.2935846376	0.90375
261	0.2932692689	0.90375
262	0.2928010772	0.905
263	0.2922139476	0.905
264	0.2915880735	0.905
265	0.291411143	0.905
266	0.2910585611	0.90375
267	0.2909445059	0.90375
268	0.2898291414	0.90375
269	0.2898231968	0.90375
270	0.2891867857	0.90375
271	0.2889130459	0.90375
272	0.288175099	0.905
273	0.2879682406	0.905
274	0.2876127436	0.905
275	0.2875554593	0.905
276	0.2874190722	0.905
277	0.287377435	0.905
278	0.2869974922	0.905
279	0.2866793768	0.905
280	0.286192119	0.905
281	0.2859417489	0.90625
282	0.2855410174	0.90625
283	0.2855208018	0.90625
284	0.2853254033	0.90625
285	0.2847469697	0.90625
286	0.284483576	0.90625
287	0.2841524398	0.90625
288	0.2839334135	0.90625
289	0.2832197056	0.90625
290	0.2829514841	0.90625
291	0.2828503785	0.90625
292	0.282387153	0.90625
293	0.2819315412	0.90625
294	0.2814149224	0.90625
295	0.2810957223	0.90625
296	0.2810154691	0.90625
297	0.2804879564	0.90625
298	0.2802254341	0.905
299	0.2799688956	0.905
300	0.2798581756	0.905
301	0.2794571308	0.90625
302	0.2791833667	0.90625
303	0.2785259706	0.9075
304	0.2783349438	0.9075
305	0.2782830957	0.9075
306	0.278120991	0.9075
307	0.2780017342	0.90875
308	0.2779042066	0.90875
309	0.2776085224	0.90875
310	0.2775563922	0.90875
311	0.2770116942	0.90875
312	0.2768211646	0.90875
313	0.2765162818	0.90875
314	0.2762317807	0.90875
315	0.2757644676	0.90875
316	0.2756142628	0.90875
317	0.2751921765	0.90875
318	0.2747589416	0.90875
319	0.2741395482	0.90875
320	0.2735394504	0.91125
321	0.2733593293	0.9125
322	0.2730842384	0.9125
323	0.2728640285	0.9125
324	0.2726489738	0.9125
325	0.2724317667	0.9125
326	0.2721255019	0.91
327	0.2714511554	0.91
328	0.2714325764	0.91
329	0.2712065303	0.91
330	0.271166502	0.91
331	0.2708107809	0.9125
332	0.270412039	0.91125
333	0.2697259204	0.91125
334	0.269449667	0.91125
335	0.2692947562	0.91125
336	0.2686126079	0.91125
337	0.2680837497	0.91125
338	0.2680448451	0.91125
339	0.2673608121	0.91375
340	0.2667890203	0.9125
341	0.2663435565	0.91125
342	0.266048373	0.9125
343	0.2656296463	0.91375
344	0.2654659772	0.91375
345	0.2651756455	0.91375
346	0.2647823562	0.9125
347	0.2645879082	0.9125
348	0.2642368113	0.9125
349	0.2642135041	0.9125
350	0.2632844662	0.9125
351	0.2628077446	0.91375
352	0.2620986545	0.915
353	0.2616078375	0.91375
354	0.2611542473	0.915
355	0.2609607544	0.915
356	0.2608551039	0.91625
357	0.26064646	0.91625
358	0.2604683914	0.91625
359	0.2598968797	0.91625
360	0.259488633	0.9175
361	0.2592318209	0.9175
362	0.2592021424	0.9175
363	0.2589564884	0.91625
364	0.2585556068	0.91875
365	0.2580703678	0.9175
366	0.2579843559	0.9175
367	0.2576732248	0.9175
368	0.2576148365	0.9175
369	0.2569083606	0.9175
370	0.2566947094	0.91625
371	0.2564017084	0.9175
372	0.2558135855	0.9175
373	0.255524243	0.91875
374	0.2552248408	0.91875
375	0.2550785134	0.91875
376	0.2546005093	0.91875
377	0.2539592004	0.92
378	0.2536912645	0.91875
379	0.2533874029	0.9225
380	0.2533720301	0.9225
381	0.2532100921	0.92375
382	0.2530351342	0.92375
383	0.2527100316	0.92375
384	0.2525816444	0.92375
385	0.2524017194	0.92375
386	0.2521676557	0.92375
387	0.2512954029	0.92375
388	0.250803929	0.925
389	0.2504588128	0.92375
390	0.2502834435	0.92375
391	0.2498496303	0.92375
392	0.249429974	0.92375
393	0.249349671	0.92375
394	0.2487910517	0.9275
395	0.2486136957	0.92625
396	0.2482645856	0.92625
397	0.2481017269	0.92625
398	0.2478192466	0.92625
399	0.2473488559	0.92625
400	0.2471586792	0.925
401	0.2471070977	0.925
402	0.2464567057	0.92625
403	0.2462359017	0.92625
404	0.2460019868	0.925
405	0.2458591132	0.92625
406	0.2458035417	0.92625
407	0.2453191896	0.92625
408	0.2452660146	0.92625
409	0.244470937	0.925
410	0.244142794	0.925
411	0.2438581555	0.925
412	0.2438064101	0.925
413	0.242936696	0.925
414	0.2428016952	0.925
415	0.2425370108	0.925
416	0.2424769359	0.925
417	0.2424091611	0.925
418	0.2418732747	0.92625
419	0.2414302575	0.92625
420	0.2412123152	0.92625
421	0.2408606704	0.92625
422	0.2402211174	0.92625
423	0.2397132559	0.9275
424	0.2396715064	0.9275
425	0.2395086682	0.92625
426	0.2387316185	0.9275
427	0.2384051389	0.9275
428	0.2382426479	0.9275
429	0.2380857787	0.92875
430	0.2377925658	0.9275
431	0.2376534944	0.9275
432	0.2376174178	0.9275
433	0.2371458824	0.9275
434	0.2368943073	0.9275
435	0.2364531701	0.92625
436	0.2363602321	0.92625
437	0.2358644425	0.9275
438	0.2354051009	0.93
439	0.2352493221	0.93
440	0.2351982657	0.93
441	0.2349153778	0.93
442	0.234807354	0.93
443	0.2346375098	0.93
444	0.2343001902	0.93
445	0.2338304593	0.93
446	0.2335728714	0.93
447	0.2333397641	0.93
448	0.2329731264	0.93
449	0.2327379948	0.93
450	0.2323471917	0.93
451	0.2321629444	0.93
452	0.231751775	0.93
453	0.231412765	0.93
454	0.2311612813	0.93
455	0.2309694743	0.93
456	0.2307529989	0.93125
457	0.2304931124	0.93125
458	0.2303178907	0.93125
459	0.2301369604	0.9325
460	0.2297860895	0.93125
461	0.2296114203	0.93125
462	0.2293681148	0.93125
463	0.2291988385	0.93125
464	0.2289783145	0.93125
465	0.2288003136	0.93125
466	0.2287843959	0.93125
467	0.2287095339	0.93125
468	0.2284422931	0.93125
469	0.2282470112	0.93125
470	0.2279660442	0.9325
471	0.2277861596	0.9325
472	0.2274662996	0.9325
473	0.2274385619	0.9325
474	0.2270907113	0.9325
475	0.2270516521	0.9325
476	0.2266648002	0.9325
477	0.2266369548	0.9325
478	0.2265144676	0.9325
479	0.2263222842	0.9325
480	0.2260353997	0.9325
481	0.2260163671	0.9325
482	0.2253131211	0.9325
483	0.2251076249	0.9325
484	0.2247780831	0.9325
485	0.2243796156	0.9325
486	0.223844878	0.9325
487	0.2235178204	0.9325
488	0.2235170807	0.9325
489	0.2230844567	0.9325
490	0.2229185147	0.9325
491	0.2228493571	0.9325
492	0.2226499671	0.9325
493	0.2223760018	0.93375
494	0.2222970635	0.93375
495	0.2220588968	0.93375
496	0.2220501413	0.93375
497	0.2218483909	0.93375
498	0.2214720053	0.9325
499	0.2207981893	0.9325
500	0.2206768455	0.9325
501	0.2203069251	0.9325
502	0.2199396074	0.9325
503	0.2196902456	0.9325
504	0.2195125444	0.9325
505	0.2194841397	0.9325
506	0.2193820514	0.9325
507	0.2190346122	0.93375
508	0.2187794994	0.93375
509	0.2186683154	0.9325
510	0.2183314999	0.93375
511	0.2181382157	0.93375
512	0.2179296739	0.935
513	0.2176764743	0.935
514	0.2172661109	0.935
515	0.2169690422	0.93375
516	0.2166116249	0.93625
517	0.2164131821	0.93625
518	0.2163221317	0.935
519	0.2160386419	0.93625
520	0.2157349886	0.9375
521	0.2156967696	0.9375
522	0.2154606502	0.93875
523	0.2152771662	0.93875
524	0.2152578851	0.93875
525	0.2149373675	0.93875
526	0.2148935221	0.93875
527	0.2145186988	0.9375
528	0.2142818596	0.93875
529	0.2141811254	0.9375
530	0.2138749497	0.93875
531	0.2135378577	0.93875
532	0.2134205622	0.93875
533	0.2131867109	0.93875
534	0.2130857809	0.93875
535	0.2129613344	0.93875
536	0.2126840654	0.93875
537	0.2124325377	0.93875
538	0.2123768006	0.93875
539	0.2122525394	0.93875
540	0.2119736645	0.93875
541	0.211926724	0.93875
542	0.2117880822	0.93875
543	0.2115176984	0.93875
544	0.2113381721	0.93875
545	0.2110291837	0.93875
546	0.2109378027	0.93875
547	0.2107740383	0.93875
548	0.210628439	0.93875
549	0.2105930791	0.93875
550	0.2100588478	0.93875
551	0.2100298954	0.93875
552	0.2097739817	0.93875
553	0.2095891366	0.9375
554	0.209401279	0.9375
555	0.2090269244	0.9375
556	0.2088441133	0.9375
557	0.2086344338	0.9375
558	0.2085241325	0.9375
559	0.2083958165	0.9375
560	0.2081566259	0.9375
561	0.2080148675	0.9375
562	0.2079871796	0.9375
563	0.2076988713	0.9375
564	0.2073656251	0.9375
565	0.2070579151	0.9375
566	0.2069426145	0.9375
567	0.2067900894	0.9375
568	0.2066297298	0.9375
569	0.2061558173	0.9375
570	0.2060034032	0.9375
571	0.2056537159	0.9375
572	0.2056379084	0.9375
573	0.205401895	0.9375
574	0.2050034423	0.9375
575	0.204981016	0.9375
576	0.2049545681	0.9375
577	0.2045421932	0.9375
578	0.2042497563	0.9375
579	0.2042238666	0.9375
580	0.2040626891	0.93875
581	0.203992065	0.93875
582	0.203699257	0.93875
583	0.2035281702	0.93875
584	0.2033300973	0.93875
585	0.2032037888	0.94
586	0.2029144679	0.94
587	0.2028784994	0.94
588	0.2027097019	0.94
589	0.2025878421	0.94
590	0.2024558098	0.94
591	0.2022343022	0.93875
592	0.2021564382	0.93875
593	0.2021238139	0.93875
594	0.2018975242	0.93875
595	0.2017355027	0.93875
596	0.2014208251	0.94
597	0.2010839791	0.94
598	0.2009848392	0.94
599	0.2005930846	0.94125
600	0.2005752804	0.94125
601	0.2003351608	0.94125
602	0.2002479074	0.94125
603	0.2002029233	0.94125
604	0.1998931617	0.94125
605	0.1993569691	0.9425
606	0.1990613143	0.9425
607	0.199024396	0.9425
608	0.1986556182	0.9425
609	0.1984150158	0.94375
610	0.1981744434	0.94375
611	0.1981404767	0.945
612	0.1979847223	0.945
613	0.1979636412	0.945
614	0.1978080792	0.945
615	0.1974007756	0.94625
616	0.1969444646	0.94625
617	0.1965155405	0.9475
618	0.1964860538	0.9475
619	0.196148506	0.9475
620	0.1959923982	0.9475
621	0.1956600283	0.9475
622	0.1953713928	0.9475
623	0.1951691798	0.9475
624	0.1949045148	0.9475
625	0.1946413706	0.9475
626	0.1943257543	0.94875
627	0.1941539141	0.94875
628	0.193877893	0.94875
629	0.1937337482	0.94875
630	0.1935335289	0.9475
631	0.1931435303	0.9475
632	0.1929930195	0.9475
633	0.1929472838	0.9475
634	0.1927286523	0.94875
635	0.1925979167	0.94875
636	0.1923876527	0.94875
637	0.1921278647	0.94875
638	0.1919730151	0.94875
639	0.1916844525	0.94875
640	0.1916617811	0.94875
641	0.1914597633	0.94875
642	0.1911161541	0.95
643	0.1909533646	0.94875
644	0.1906925784	0.95
645	0.1903558512	0.94875
646	0.1903133074	0.94875
647	0.1901607212	0.94875
648	0.1899021576	0.94875
649	0.1896467782	0.94875
650	0.189569638	0.94875
651	0.1893600676	0.94875
652	0.1891973445	0.94875
653	0.1891677776	0.94875
654	0.1889268504	0.94875
655	0.1888787788	0.94875
656	0.1886635005	0.94875
657	0.1886325621	0.94875
658	0.188484033	0.95
659	0.1879811974	0.95
660	0.1879515905	0.95
661	0.1878571188	0.95
662	0.1876306891	0.95
663	0.1873652547	0.95125
664	0.1872300344	0.95125
665	0.1868343635	0.95
666	0.1868086461	0.95
667	0.1865671126	0.95
668	0.1863217857	0.95125
669	0.1861629805	0.9525
670	0.1860916665	0.9525
671	0.1860824466	0.9525
672	0.1858483132	0.9525
673	0.1857187667	0.9525
674	0.1855709738	0.9525
675	0.1853941061	0.9525
676	0.1852358767	0.9525
677	0.1847010579	0.9525
678	0.1845706232	0.9525
679	0.184363718	0.9525
680	0.1843096855	0.9525
681	0.1841613207	0.9525
682	0.1839760564	0.9525
683	0.1838742654	0.9525
684	0.1838182735	0.9525
685	0.1836361918	0.9525
686	0.1834349771	0.9525
687	0.1832225785	0.9525
688	0.1831285057	0.9525
689	0.1830800698	0.9525
690	0.1828434156	0.9525
691	0.1828172546	0.9525
692	0.1827969896	0.95375
693	0.1824001162	0.95375
694	0.1822872767	0.95375
695	0.1822167467	0.95375
696	0.1820760886	0.95375
697	0.1818536418	0.95375
698	0.1814822412	0.95375
699	0.1812953039	0.95375
700	0.1812785697	0.95375
701	0.1809178528	0.95375
702	0.1807790134	0.95375
703	0.1806078512	0.95375
704	0.1804505289	0.95375
705	0.1801884356	0.955
706	0.1800395748	0.955
707	0.1798608426	0.955
708	0.1798027654	0.955
709	0.1797316617	0.955
710	0.179644516	0.955
711	0.1792619708	0.95625
712	0.1790245029	0.95625
713	0.1788891931	0.95625
714	0.1786773375	0.95625
715	0.1784373637	0.95625
716	0.178298371	0.95625
717	0.178124715	0.95625
718	0.1777503778	0.95625
719	0.1777337619	0.95625
720	0.1775978022	0.95625
721	0.177588674	0.95625
722	0.1775335033	0.95625
723	0.1774273527	0.95625
724	0.1773003518	0.95625
725	0.1770098897	0.95625
726	0.1766356947	0.95625
727	0.1765954418	0.95625
728	0.1762974657	0.95625
729	0.176225552	0.95625
730	0.1759972458	0.95625
731	0.1758133267	0.95625
732	0.1757287639	0.95625
733	0.1755256394	0.95625
734	0.1753915981	0.95625
735	0.175310561	0.95625
736	0.1749879049	0.95625
737	0.1747935649	0.95625
738	0.1747587193	0.95625
739	0.1743305183	0.95625
740	0.1740250383	0.95625
741	0.1739523132	0.9575
742	0.173674569	0.9575
743	0.1735311631	0.9575
744	0.1733358882	0.9575
745	0.1730153041	0.9575
746	0.1728235304	0.9575
747	0.1727343421	0.9575
748	0.1726529306	0.9575
749	0.1725264329	0.95875
750	0.1722946446	0.96
751	0.1720783383	0.95875
752	0.1720461011	0.95875
753	0.171846917	0.95875
754	0.1717505759	0.96
755	0.1715861618	0.95875
756	0.1714560795	0.96
757	0.1713747742	0.96
758	0.1713130883	0.96
759	0.1712447053	0.96125
760	0.1711069547	0.96125
761	0.1708898796	0.96125
762	0.1706226458	0.9625
763	0.1706142409	0.9625
764	0.1704773165	0.9625
765	0.1702815893	0.9625
766	0.1701095243	0.9625
767	0.1698015518	0.96125
768	0.1695452584	0.96125
769	0.1694913337	0.96125
770	0.1690958566	0.96125
771	0.1689584839	0.96125
772	0.1689452327	0.96125
773	0.1688654424	0.96125
774	0.1686683929	0.96125
775	0.168535252	0.96125
776	0.1684140081	0.9625
777	0.1682800601	0.96125
778	0.1681058084	0.96125
779	0.1679167773	0.96125
780	0.1675881215	0.96375
781	0.1675304161	0.96375
782	0.1672724397	0.96375
783	0.1672042247	0.96375
784	0.1671277796	0.96375
785	0.1669888565	0.96375
786	0.1669035828	0.96375
787	0.1667657768	0.96375
788	0.1666690993	0.96375
789	0.1665531632	0.96375
790	0.1662124826	0.96375
791	0.1661112036	0.9625
792	0.1658239596	0.965
793	0.1655594856	0.965
794	0.165496068	0.965
795	0.1652510602	0.965
796	0.1649194477	0.965
797	0.1646577766	0.965
798	0.1645099905	0.965
799	0.1644456869	0.96625
800	0.1642429057	0.96625
801	0.1640887126	0.96625
802	0.1638874545	0.96625
803	0.163848341	0.96625
804	0.163621543	0.965
805	0.1632134721	0.96625
806	0.1631374177	0.96625
807	0.1629528801	0.96625
808	0.1629410169	0.96625
809	0.1627361144	0.96625
810	0.1624458794	0.96625
811	0.1620597634	0.96625
812	0.1618899064	0.96625
813	0.1617977048	0.96625
814	0.1617624738	0.9675
815	0.1616880504	0.9675
816	0.1614790403	0.9675
817	0.1613664018	0.9675
818	0.1612916448	0.9675
819	0.1611726374	0.9675
820	0.1610003032	0.96625
821	0.1607807272	0.9675
822	0.160590886	0.9675
823	0.160459091	0.9675
824	0.1602139132	0.9675
825	0.1600266958	0.9675
826	0.1596813206	0.96875
827	0.1595682429	0.96875
828	0.1595118419	0.96875
829	0.1593964871	0.96875
830	0.1592675112	0.96875
831	0.1591427887	0.96875
832	0.1590720616	0.96875
833	0.1587587795	0.96875
834	0.158622559	0.96875
835	0.1585236956	0.96875
836	0.1583549353	0.96875
837	0.1580465087	0.96875
838	0.1578708089	0.97
839	0.1577572821	0.96875
840	0.157672722	0.96875
841	0.1575061435	0.96875
842	0.1571080894	0.97
843	0.1570641552	0.97
844	0.1570058261	0.97
845	0.1569435532	0.97
846	0.1568180733	0.97
847	0.1566320448	0.97
848	0.1565333757	0.97
849	0.1564859516	0.97
850	0.1563192375	0.97
851	0.1562280934	0.97
852	0.1559581217	0.97
853	0.1558094183	0.97
854	0.1557721139	0.97
855	0.1556209915	0.97
856	0.1555298076	0.97
857	0.1553851993	0.97
858	0.1552182421	0.97
859	0.1549405748	0.97
860	0.1548789753	0.97
861	0.154824271	0.97
862	0.1546842815	0.97
863	0.154677666	0.97
864	0.1546203729	0.97
865	0.1545276828	0.97
866	0.1543910856	0.97125
867	0.1542794502	0.97125
868	0.154055359	0.97125
869	0.1540014582	0.97125
870	0.153780019	0.97125
871	0.1537241695	0.97125
872	0.1535446164	0.97125
873	0.1533925153	0.97125
874	0.1533100381	0.97125
875	0.1532146075	0.97125
876	0.153105266	0.97125
877	0.153011772	0.97125
878	0.1527954287	0.97125
879	0.1527386705	0.97125
880	0.152533851	0.97125
881	0.152359053	0.97125
882	0.152154423	0.97125
883	0.1520128517	0.97125
884	0.1516558033	0.97125
885	0.1516501155	0.97125
886	0.1515872693	0.97125
887	0.1513836012	0.97125
888	0.1510363295	0.97125
889	0.1509378519	0.97125
890	0.150785537	0.97125
891	0.1505734456	0.97125
892	0.1504090519	0.97125
893	0.1503165876	0.97125
894	0.1500998097	0.97125
895	0.1498397228	0.97125
896	0.1496327787	0.97125
897	0.149495515	0.97125
898	0.1493452966	0.97125
899	0.1490417366	0.97125
900	0.1489206516	0.97125
901	0.1488788363	0.97125
902	0.1488394672	0.97125
903	0.148772585	0.97125
904	0.148649138	0.9725
905	0.148616806	0.9725
906	0.1483781271	0.9725
907	0.1481133031	0.9725
908	0.1479556495	0.9725
909	0.1477823772	0.9725
910	0.1475935626	0.9725
911	0.1475657422	0.9725
912	0.1473508841	0.9725
913	0.147124229	0.9725
914	0.1468771337	0.9725
915	0.1468486405	0.97375
916	0.14659809	0.97375
917	0.1463847122	0.9725
918	0.1461750178	0.97375
919	0.1459746302	0.97375
920	0.1458866043	0.97375
921	0.1458296871	0.97375
922	0.1457437477	0.97375
923	0.1456006588	0.97375
924	0.1453765641	0.97375
925	0.1453263793	0.97375
926	0.1451384962	0.97375
927	0.1449378937	0.97375
928	0.1448100927	0.97375
929	0.1446632392	0.97375
930	0.1444870977	0.97375
931	0.1444746177	0.97375
932	0.1444339795	0.97375
933	0.1444106051	0.97375
934	0.1443138146	0.97375
935	0.1441035908	0.97375
936	0.144077907	0.97375
937	0.1437729798	0.975
938	0.1436961988	0.975
939	0.1435183762	0.975
940	0.1433045958	0.975
941	0.1431711614	0.975
942	0.143088412	0.975
943	0.1430069118	0.975
944	0.1429053116	0.975
945	0.1428979691	0.975
946	0.1428286595	0.975
947	0.1427881659	0.975
948	0.1427513744	0.975
949	0.1427416412	0.975
950	0.1425658395	0.975
951	0.1423933885	0.975
952	0.1422364913	0.975
953	0.1420178765	0.975
954	0.1419967376	0.975
955	0.1417879518	0.975
956	0.141729881	0.975
957	0.1413026625	0.975
958	0.1411955606	0.975
959	0.1410365511	0.975
960	0.1409768735	0.975
961	0.1409566841	0.975
962	0.1409444557	0.975
963	0.1408493575	0.975
964	0.1406484306	0.975
965	0.1405612401	0.975
966	0.1405519144	0.975
967	0.1403418624	0.975
968	0.1403276583	0.975
969	0.14029325	0.975
970	0.1399527636	0.97625
971	0.1399444459	0.97625
972	0.1399407617	0.97625
973	0.1397655215	0.975
974	0.1397051896	0.975
975	0.13969716	0.975
976	0.1396247823	0.975
977	0.1394616079	0.97625
978	0.1393858573	0.97625
979	0.139254342	0.9775
980	0.1392426783	0.9775
981	0.1391215482	0.9775
982	0.1388969014	0.9775
983	0.1388048395	0.9775
984	0.1387730802	0.9775
985	0.1383512787	0.9775
986	0.1383275695	0.9775
987	0.1381895119	0.9775
988	0.1381567853	0.9775
989	0.1381163378	0.9775
990	0.1380373781	0.9775
991	0.1378949161	0.9775
992	0.1378828158	0.9775
993	0.137834801	0.9775
994	0.1378232663	0.9775
995	0.1377635787	0.9775
996	0.1374538061	0.9775
997	0.1374141439	0.9775
998	0.1373886153	0.9775
999	0.1371821912	0.9775
