iter	Passed	Remaining
607	87613	56487
608	87849	56402
609	88233	56411
610	88336	56240
611	88423	56059
612	88513	55880
613	88599	55699
614	88677	55513
615	88753	55326
616	88813	55130
617	88874	54935
618	88950	54750
619	89033	54569
620	89119	54390
621	89199	54207
622	89544	54186
623	89869	54152
624	90148	54089
625	90455	54042
626	90972	54119
627	91041	53928
628	91108	53737
629	91179	53550
630	91244	53358
631	91304	53164
632	91355	52966
633	91410	52769
634	91494	52591
635	91589	52419
636	91666	52236
637	91742	52054
638	91811	51868
639	91885	51685
640	91965	51506
641	92183	51404
642	92596	51410
643	92834	51318
644	93135	51260
645	93419	51192
646	93845	51201
647	93954	51037
648	94061	50871
649	94146	50694
650	94226	50514
651	94294	50329
652	94370	50147
653	94430	49958
654	94487	49768
655	94564	49588
656	94625	49401
657	94691	49216
658	94754	49030
659	94816	48844
660	94950	48696
661	95427	48722
662	95753	48671
663	96051	48604
664	96368	48546
665	96698	48494
666	96787	48321
667	96866	48143
668	96944	47964
669	97021	47786
670	97090	47604
671	97176	47431
672	97255	47255
673	97342	47082
674	97439	46915
675	97534	46747
676	97606	46568
677	97663	46382
678	97755	46214
679	98133	46180
680	98399	46093
681	98637	45992
682	98923	45913
683	99407	45925
684	99516	45763
685	99601	45590
686	99681	45415
687	99758	45239
688	99827	45059
689	99902	44883
690	99982	44709
691	100056	44533
692	100129	44357
693	100205	44182
694	100278	44007
695	100355	43833
696	100436	43661
697	100670	43556
698	101117	43542
699	101385	43450
700	101715	43385
701	102024	43309
702	102355	43242
703	102421	43063
704	102491	42886
705	102570	42713
706	102638	42536
707	102708	42359
708	102771	42181
709	102829	42000
710	102896	41824
711	102966	41649
712	103053	41481
713	103166	41324
714	103259	41159
715	103378	41004
716	103478	40843
717	103968	40834
718	104295	40760
719	104573	40667
720	104870	40581
721	105134	40481
722	105214	40310
723	105290	40138
724	105358	39963
725	105422	39787
726	105495	39615
727	105563	39441
728	105624	39264
729	105698	39093
730	105785	38927
731	105869	38760
732	105931	38586
733	105983	38408
734	106033	38229
735	106083	38051
736	106182	37891
737	106373	37763
738	106701	37684
739	106997	37593
740	107278	37496
741	107669	37437
742	107750	37270
743	107832	37103
744	107925	36941
745	108012	36776
746	108089	36608
747	108170	36442
748	108265	36281
749	108348	36116
750	108445	35956
751	108526	35790
752	108607	35625
753	108719	35470
754	108941	35351
755	109271	35267
756	109584	35177
757	109850	35070
758	110296	35021
759	110371	34854
760	110444	34686
761	110520	34519
762	110591	34351
763	110655	34181
764	110722	34012
765	110782	33842
766	110840	33671
767	110896	33500
768	110967	33333
769	111055	33172
770	111127	33006
771	111205	32842
772	111273	32676
773	111502	32557
774	111805	32459
775	112087	32355
776	112423	32265
777	112721	32164
778	112860	32018
779	112945	31856
780	113028	31694
781	113109	31531
782	113191	31369
783	113276	31208
784	113353	31045
785	113438	30885
786	113533	30727
787	113612	30565
788	113689	30403
789	113754	30238
790	113861	30084
791	114105	29967
792	114393	29860
793	114885	29806
794	115164	29696
795	115605	29627
796	115694	29467
797	115780	29307
798	115857	29145
799	115927	28981
800	115998	28818
801	116075	28657
802	116147	28494
803	116216	28331
804	116290	28169
805	116366	28008
806	116436	27846
807	116538	27692
808	116725	27558
809	116929	27427
810	117255	27325
811	117566	27219
812	117880	27114
813	118231	27015
814	118342	26862
815	118439	26706
816	118531	26549
817	118618	26391
818	118696	26232
819	118762	26069
820	118823	25906
821	118895	25746
822	118954	25583
823	119021	25421
824	119085	25260
825	119144	25098
826	119310	24958
827	119562	24836
828	119814	24714
829	120130	24605
830	120613	24529
831	121000	24432
832	121105	24279
833	121211	24126
834	121307	23970
835	121393	23813
836	121487	23658
837	121564	23500
838	121625	23339
839	121687	23178
840	121751	23018
841	121814	22858
842	121889	22700
843	121955	22541
844	122085	22394
845	122362	22274
846	122656	22156
847	122987	22044
848	123535	21971
849	123869	21859
850	123983	21708
851	124122	21561
852	124232	21409
853	124337	21256
854	124417	21100
855	124491	20942
856	124554	20783
857	124612	20623
858	124670	20463
859	124731	20305
860	124810	20149
861	124877	19992
862	124987	19841
863	125286	19720
864	125558	19595
865	125842	19472
866	126543	19412
867	126662	19262
868	126766	19109
869	126862	18956
870	126950	18802
871	127028	18646
872	127116	18492
873	127206	18338
874	127283	18183
875	127368	18029
876	127452	17875
877	127517	17718
878	127584	17562
879	127707	17414
880	127999	17289
881	128287	17163
882	128568	17035
883	128871	16910
884	128979	16760
885	129064	16606
886	129153	16453
887	129233	16299
888	129313	16145
889	129379	15990
890	129454	15836
891	129528	15682
892	129633	15532
893	129739	15383
894	129835	15232
895	129897	15077
896	130208	14951
897	130492	14822
898	130825	14697
899	131086	14565
900	131445	14442
901	131874	14327
902	131948	14173
903	132005	14018
904	132073	13864
905	132133	13709
906	132187	13553
907	132247	13399
908	132323	13246
909	132403	13094
910	132505	12945
911	132610	12795
912	132706	12645
913	132773	12492
914	132843	12340
915	133170	12212
916	133392	12073
917	133689	11941
918	133991	11809
919	134259	11674
920	134587	11544
921	134696	11395
922	134780	11243
923	134866	11092
924	134953	10942
925	135024	10790
926	135094	10638
927	135170	10487
928	135246	10336
929	135321	10185
930	135406	10035
931	135473	9884
932	135546	9733
933	135616	9583
934	136021	9456
935	136244	9315
936	136508	9178
937	136770	9040
938	137053	8903
939	137538	8779
940	137634	8629
941	137712	8479
942	137790	8328
943	137868	8178
944	137950	8028
945	138024	7878
946	138099	7728
947	138194	7580
948	138288	7431
949	138374	7282
950	138439	7133
951	138495	6982
952	138556	6833
953	138883	6696
954	139136	6556
955	139452	6418
956	139748	6279
957	140061	6140
958	140523	6007
959	140592	5858
960	140663	5708
961	140724	5558
962	140787	5409
963	140840	5259
964	140900	5110
965	140979	4962
966	141060	4813
967	141166	4666
968	141270	4519
969	141359	4371
970	141428	4223
971	141500	4076
972	141635	3930
973	142063	3792
974	142381	3650
975	142679	3508
976	142981	3366
977	143402	3225
978	143483	3077
979	143553	2929
980	143617	2781
981	143680	2633
982	143740	2485
983	143809	2338
984	143889	2191
985	143965	2044
986	144038	1897
987	144108	1750
988	144209	1603
989	144316	1457
990	144412	1311
991	144530	1165
992	144906	1021
993	145203	876
994	145499	731
995	145828	585
996	146265	440
997	146361	293
998	146443	146
999	146524	0
