iter	Logloss	Accuracy
0	0.6762436299	0.7927590512
1	0.6600345421	0.8127340824
2	0.6450222121	0.808988764
3	0.6303919411	0.8139825218
4	0.6177809185	0.8139825218
5	0.6045841354	0.8202247191
6	0.5931949506	0.8202247191
7	0.5812851854	0.8177278402
8	0.5718262474	0.8239700375
9	0.5623234259	0.822721598
10	0.5543213021	0.8214731586
11	0.5457672172	0.822721598
12	0.5388071719	0.8214731586
13	0.5300007312	0.822721598
14	0.5226245526	0.8214731586
15	0.5155283612	0.8189762797
16	0.5103987829	0.822721598
17	0.5049408575	0.822721598
18	0.4998162341	0.822721598
19	0.4958296002	0.8239700375
20	0.4905905782	0.822721598
21	0.4866418911	0.822721598
22	0.4816925624	0.822721598
23	0.477174127	0.8214731586
24	0.4735498769	0.8214731586
25	0.4693127023	0.8214731586
26	0.4655678392	0.8214731586
27	0.4619675346	0.8214731586
28	0.4589249684	0.8214731586
29	0.4552361363	0.822721598
30	0.4524420271	0.822721598
31	0.4521542034	0.822721598
32	0.4496269925	0.822721598
33	0.4485555966	0.822721598
34	0.444935468	0.8214731586
35	0.4428840073	0.8214731586
36	0.4410802255	0.8214731586
37	0.4396616319	0.8214731586
38	0.4387047786	0.8252184769
39	0.4380043281	0.8277153558
40	0.436739082	0.8277153558
41	0.4345356162	0.8289637953
42	0.43274051	0.8302122347
43	0.4322290724	0.8289637953
44	0.4299399891	0.8289637953
45	0.428128235	0.8327091136
46	0.4274586396	0.8314606742
47	0.4265829306	0.8314606742
48	0.4243706882	0.8302122347
49	0.4219815964	0.8314606742
50	0.4203155614	0.8327091136
51	0.4186266888	0.8327091136
52	0.4171789822	0.8327091136
53	0.4152800371	0.8314606742
54	0.4144467056	0.8327091136
55	0.4139790697	0.8339575531
56	0.4137428247	0.8327091136
57	0.4114447834	0.8339575531
58	0.4106985059	0.8327091136
59	0.4083420032	0.8327091136
60	0.4072421119	0.8327091136
61	0.4062180413	0.8302122347
62	0.4047774249	0.8302122347
63	0.4047456601	0.8302122347
64	0.4033423096	0.8314606742
65	0.4017693086	0.8327091136
66	0.4006588484	0.8314606742
67	0.398619912	0.8339575531
68	0.397160849	0.8352059925
69	0.3963674488	0.8352059925
70	0.3962161455	0.8327091136
71	0.3949701773	0.8339575531
72	0.39385087	0.8377028714
73	0.3931098516	0.8377028714
74	0.3924772445	0.8377028714
75	0.3915711138	0.8377028714
76	0.3911843603	0.8377028714
77	0.3897383355	0.8389513109
78	0.3891891609	0.8389513109
79	0.3877662097	0.8389513109
80	0.3875775938	0.8389513109
81	0.3867820411	0.8439450687
82	0.3862424313	0.8426966292
83	0.3859771906	0.8426966292
84	0.3850199633	0.8439450687
85	0.3840203559	0.8426966292
86	0.3834823138	0.8451935081
87	0.3827739809	0.8464419476
88	0.381649677	0.8489388265
89	0.3814449537	0.8489388265
90	0.3808915346	0.8489388265
91	0.3802193676	0.8489388265
92	0.3797776692	0.8514357054
93	0.3786821905	0.8539325843
94	0.3777637058	0.8551810237
95	0.3775282664	0.8551810237
96	0.3770579587	0.8551810237
97	0.3767565542	0.8539325843
98	0.3761686863	0.8539325843
99	0.3748344641	0.8551810237
100	0.3739300163	0.8551810237
101	0.3737808034	0.8576779026
102	0.3732365664	0.8601747815
103	0.3726955805	0.8589263421
104	0.3723928458	0.8589263421
105	0.3716354363	0.861423221
106	0.3704813073	0.861423221
107	0.3693378002	0.861423221
108	0.3690307176	0.8601747815
109	0.3684618764	0.8601747815
110	0.3680520039	0.8601747815
111	0.3673886434	0.8626716604
112	0.3667905569	0.8626716604
113	0.366255322	0.8626716604
114	0.3659121508	0.861423221
115	0.3655099288	0.861423221
116	0.3641424666	0.8639200999
117	0.3631973675	0.8626716604
118	0.3622557678	0.8664169788
119	0.361753691	0.8664169788
120	0.3613611933	0.8639200999
121	0.3611244323	0.8651685393
122	0.3605789166	0.8651685393
123	0.3600238171	0.8664169788
124	0.3593209246	0.8651685393
125	0.3592772071	0.8664169788
126	0.359005478	0.8664169788
127	0.358468549	0.8664169788
128	0.3578641502	0.8676654182
129	0.357268505	0.8676654182
130	0.357173519	0.8676654182
131	0.3571400273	0.8676654182
132	0.3560828446	0.8676654182
133	0.3550105203	0.8676654182
134	0.3541412875	0.8676654182
135	0.3536349299	0.8676654182
136	0.3527255318	0.8676654182
137	0.3521780381	0.8676654182
138	0.3509858296	0.8676654182
139	0.3507354323	0.8676654182
140	0.3501366502	0.8676654182
141	0.3501366502	0.8676654182
142	0.3485885636	0.8714107366
143	0.3481649802	0.8714107366
144	0.3473899469	0.8701622971
145	0.3467310869	0.8701622971
146	0.3460476332	0.8714107366
147	0.345975307	0.8714107366
148	0.3453179051	0.872659176
149	0.3444547917	0.8701622971
150	0.3443951335	0.8701622971
151	0.3439861539	0.872659176
152	0.3436991364	0.872659176
153	0.3429832297	0.8751560549
154	0.342086145	0.8764044944
155	0.3412506502	0.8764044944
156	0.3412506476	0.8764044944
157	0.3408359257	0.8764044944
158	0.339985041	0.8776529338
159	0.3395277721	0.8789013733
160	0.3384347996	0.8789013733
161	0.338050536	0.8801498127
162	0.3379387245	0.8801498127
163	0.3376610279	0.8801498127
164	0.3374481944	0.8801498127
165	0.3362949887	0.8813982522
166	0.336186935	0.8813982522
167	0.3358022082	0.8801498127
168	0.335051581	0.8813982522
169	0.3344419939	0.8813982522
170	0.3336462195	0.8801498127
171	0.333286239	0.8801498127
172	0.3330174175	0.8789013733
173	0.3319603863	0.8813982522
174	0.3314456302	0.8826466916
175	0.3310924374	0.8826466916
176	0.3310898397	0.8826466916
177	0.3310453912	0.8826466916
178	0.3308155584	0.8826466916
179	0.3305734308	0.8826466916
180	0.3304587107	0.8826466916
181	0.3299499178	0.8789013733
182	0.3294575604	0.8789013733
183	0.3292028248	0.8801498127
184	0.3288079331	0.8813982522
185	0.3286943176	0.8813982522
186	0.3286926189	0.8813982522
187	0.3279164177	0.8826466916
188	0.3275962952	0.8813982522
189	0.3273281774	0.8826466916
190	0.3267638877	0.8826466916
191	0.3267462523	0.8838951311
192	0.3262411842	0.8826466916
193	0.3262057872	0.8826466916
194	0.3254121885	0.8813982522
195	0.3253889143	0.8813982522
196	0.3249228354	0.8813982522
197	0.324695965	0.8826466916
198	0.3244692064	0.8826466916
199	0.3237451288	0.8826466916
200	0.323251949	0.8826466916
201	0.3229777464	0.8826466916
202	0.3227171143	0.8826466916
203	0.3223575234	0.8826466916
204	0.3222405799	0.8826466916
205	0.3217162767	0.8838951311
206	0.3215874624	0.8838951311
207	0.3210996129	0.8851435705
208	0.3208763455	0.8838951311
209	0.3205160618	0.8851435705
210	0.3199175131	0.8851435705
211	0.3198896034	0.8851435705
212	0.3195256258	0.8876404494
213	0.3191120893	0.8876404494
214	0.3189038294	0.88639201
215	0.3184993048	0.88639201
216	0.3177099484	0.8876404494
217	0.3171913492	0.88639201
218	0.3163932922	0.88639201
219	0.3160079338	0.8876404494
220	0.3151746505	0.8876404494
221	0.314907209	0.8876404494
222	0.3148353415	0.8876404494
223	0.3132034997	0.8888888889
224	0.3128945838	0.8888888889
225	0.3128260614	0.8888888889
226	0.3125993484	0.8901373283
227	0.3118289678	0.8901373283
228	0.3114867874	0.8901373283
229	0.3108430205	0.8901373283
230	0.3103111502	0.8901373283
231	0.3099031523	0.8913857678
232	0.3096596276	0.8913857678
233	0.3089389852	0.8913857678
234	0.3087857123	0.8913857678
235	0.3086850078	0.8913857678
236	0.3085334013	0.8926342072
237	0.3080059024	0.8926342072
238	0.3074545441	0.8926342072
239	0.3067792791	0.8938826467
240	0.3061761446	0.8926342072
241	0.3057040088	0.8938826467
242	0.3053820443	0.8938826467
243	0.3050564747	0.8938826467
244	0.3050043198	0.8938826467
245	0.304483666	0.8926342072
246	0.3043717364	0.8926342072
247	0.3040020391	0.8926342072
248	0.3032607783	0.8951310861
249	0.3027526317	0.8951310861
250	0.3022007613	0.8951310861
251	0.3016408418	0.8951310861
252	0.3008812701	0.8938826467
253	0.3006188485	0.8938826467
254	0.2996367322	0.8963795256
255	0.2993864003	0.8963795256
256	0.2986941639	0.8988764045
257	0.2985020905	0.8988764045
258	0.2979238908	0.897627965
259	0.2979178653	0.897627965
260	0.2968889848	0.8963795256
261	0.2965318438	0.8963795256
262	0.2963918337	0.8963795256
263	0.2963211257	0.8963795256
264	0.2962397116	0.8963795256
265	0.2961258408	0.8963795256
266	0.295812392	0.897627965
267	0.29553836	0.8963795256
268	0.2952304498	0.897627965
269	0.2946248561	0.8963795256
270	0.2943157764	0.8988764045
271	0.2940675845	0.8963795256
272	0.2937642609	0.8988764045
273	0.2936257812	0.8988764045
274	0.2927877495	0.9001248439
275	0.2926186103	0.9001248439
276	0.2924444666	0.9001248439
277	0.2922843819	0.9001248439
278	0.291676396	0.9013732834
279	0.2913773801	0.9026217228
280	0.2907332985	0.9013732834
281	0.2902969663	0.9013732834
282	0.2901776267	0.9013732834
283	0.2893917976	0.9013732834
284	0.2891591363	0.9013732834
285	0.2889308256	0.9001248439
286	0.288681658	0.9001248439
287	0.2884502029	0.9001248439
288	0.2884331545	0.9001248439
289	0.2880457582	0.9001248439
290	0.287625745	0.9001248439
291	0.2874470865	0.9001248439
292	0.2872516615	0.9001248439
293	0.2867597215	0.9001248439
294	0.286386201	0.9001248439
295	0.2856704306	0.9001248439
296	0.2854529629	0.9001248439
297	0.2853168317	0.9001248439
298	0.2845049364	0.9001248439
299	0.2841346502	0.9013732834
300	0.2840990807	0.9013732834
301	0.2838037	0.9013732834
302	0.2832850181	0.9026217228
303	0.2827610376	0.9013732834
304	0.2823326828	0.9013732834
305	0.2820844395	0.9013732834
306	0.2818042329	0.9013732834
307	0.2812432109	0.9001248439
308	0.2808553367	0.9001248439
309	0.2807235366	0.9001248439
310	0.2799275947	0.9001248439
311	0.2796818312	0.9001248439
312	0.2793824718	0.9001248439
313	0.2790435172	0.9001248439
314	0.27832657	0.9001248439
315	0.2778260122	0.9001248439
316	0.2771696737	0.9001248439
317	0.2770134839	0.9001248439
318	0.276947844	0.9013732834
319	0.2763988197	0.9013732834
320	0.2761952225	0.9013732834
321	0.2755451672	0.9013732834
322	0.2754278168	0.9026217228
323	0.2753759938	0.9026217228
324	0.2753395864	0.9026217228
325	0.2751825536	0.9026217228
326	0.2745700432	0.9026217228
327	0.2742102686	0.9026217228
328	0.2732720939	0.9051186017
329	0.2730876398	0.9051186017
330	0.2729262812	0.9051186017
331	0.2728772965	0.9051186017
332	0.2726548826	0.9038701623
333	0.2723522165	0.9038701623
334	0.2718574059	0.9038701623
335	0.2704571545	0.9051186017
336	0.2701450129	0.9038701623
337	0.2700337397	0.9038701623
338	0.2699864657	0.9051186017
339	0.2694372364	0.9063670412
340	0.2687691032	0.9063670412
341	0.2687364433	0.9063670412
342	0.2685737255	0.9063670412
343	0.2683689992	0.9063670412
344	0.268110646	0.9063670412
345	0.2678363984	0.9063670412
346	0.2671769451	0.9063670412
347	0.2670078687	0.9063670412
348	0.2667194513	0.9063670412
349	0.2665665679	0.9076154806
350	0.2662002209	0.9076154806
351	0.2656971735	0.9063670412
352	0.2655077967	0.9051186017
353	0.2651490783	0.9063670412
354	0.2646326898	0.9076154806
355	0.2645086928	0.9076154806
356	0.2641122024	0.9076154806
357	0.2640605555	0.9076154806
358	0.2637819959	0.9088639201
359	0.2634812772	0.9076154806
360	0.262599715	0.9076154806
361	0.2621098994	0.9076154806
362	0.2618900055	0.9088639201
363	0.2616915194	0.9076154806
364	0.2616452332	0.9076154806
365	0.2615093526	0.9076154806
366	0.260415776	0.9088639201
367	0.259956668	0.9088639201
368	0.2598276546	0.9088639201
369	0.2596258273	0.9088639201
370	0.2594055045	0.9088639201
371	0.2591823732	0.911360799
372	0.2584966087	0.911360799
373	0.2578879997	0.9101123596
374	0.2577478212	0.9126092385
375	0.2563735954	0.911360799
376	0.2562884715	0.9126092385
377	0.2560763235	0.911360799
378	0.2558773055	0.9138576779
379	0.2554384106	0.9126092385
380	0.2547607838	0.9126092385
381	0.2542871431	0.9138576779
382	0.254143788	0.9138576779
383	0.2533501426	0.9151061174
384	0.2530314215	0.9151061174
385	0.2525007816	0.9151061174
386	0.2516610129	0.9138576779
387	0.2515132533	0.9138576779
388	0.2514228334	0.9138576779
389	0.2512442048	0.9151061174
390	0.2509363253	0.9163545568
391	0.2502142056	0.9163545568
392	0.2498415975	0.9163545568
393	0.249297496	0.9163545568
394	0.2484975457	0.9163545568
395	0.2480537588	0.9163545568
396	0.247727224	0.9163545568
397	0.247634936	0.9163545568
398	0.2474776178	0.9163545568
399	0.2471241326	0.9163545568
400	0.2467596998	0.9163545568
401	0.2461073755	0.9176029963
402	0.2457850763	0.9176029963
403	0.245235791	0.9176029963
404	0.2450926808	0.9176029963
405	0.2449919962	0.9176029963
406	0.2448072412	0.9176029963
407	0.2445331688	0.9176029963
408	0.2434794026	0.9176029963
409	0.2433460138	0.9176029963
410	0.2431135911	0.9188514357
411	0.2428551205	0.9188514357
412	0.2424669341	0.9188514357
413	0.2416598682	0.9188514357
414	0.2415317513	0.9200998752
415	0.2414136361	0.9200998752
416	0.2409166458	0.9200998752
417	0.2408301742	0.9200998752
418	0.240370444	0.9200998752
419	0.2400472254	0.9200998752
420	0.2400269133	0.9200998752
421	0.2391489491	0.9200998752
422	0.2383411238	0.9188514357
423	0.2375689729	0.9188514357
424	0.2372880105	0.9188514357
425	0.2371658428	0.9200998752
426	0.237037415	0.9200998752
427	0.2365653072	0.9200998752
428	0.2363778975	0.9188514357
429	0.2360168935	0.9225967541
430	0.2357957737	0.9225967541
431	0.2353361395	0.9238451935
432	0.2351975689	0.9238451935
433	0.2350553964	0.9238451935
434	0.2349283453	0.925093633
435	0.234600066	0.925093633
436	0.2337927685	0.9263420724
437	0.2334651608	0.9275905119
438	0.2330467922	0.9275905119
439	0.2326893848	0.9275905119
440	0.23227679	0.9288389513
441	0.2317923303	0.9275905119
442	0.2313558742	0.9275905119
443	0.2310348601	0.9288389513
444	0.2309650477	0.9288389513
445	0.2303126376	0.9275905119
446	0.2300223968	0.9288389513
447	0.2292179585	0.9275905119
448	0.2285226337	0.9300873908
449	0.2282600607	0.9275905119
450	0.2280143591	0.9275905119
451	0.2278267534	0.9275905119
452	0.2275544297	0.9288389513
453	0.2273728458	0.9288389513
454	0.2267997642	0.9300873908
455	0.2264142672	0.9325842697
456	0.2261866709	0.9325842697
457	0.2260988516	0.9325842697
458	0.2259356314	0.9325842697
459	0.2253164753	0.9300873908
460	0.2251029254	0.9300873908
461	0.2248174142	0.9300873908
462	0.2246993958	0.9300873908
463	0.2244281008	0.9313358302
464	0.2241496121	0.9325842697
465	0.2235016486	0.9300873908
466	0.2234818699	0.9300873908
467	0.2233791051	0.9313358302
468	0.2229216105	0.9300873908
469	0.2228222306	0.9300873908
470	0.2226268701	0.9300873908
471	0.2224173241	0.9313358302
472	0.2223129512	0.9313358302
473	0.2220909178	0.9313358302
474	0.2218030251	0.9313358302
475	0.2212519603	0.9300873908
476	0.221178924	0.9300873908
477	0.2205684106	0.9300873908
478	0.220330631	0.9300873908
479	0.2199287793	0.9300873908
480	0.2197555907	0.9300873908
481	0.2196691982	0.9300873908
482	0.2196337225	0.9300873908
483	0.2194852851	0.9300873908
484	0.2194330254	0.9300873908
485	0.2193409529	0.9313358302
486	0.2190732153	0.9325842697
487	0.2185139493	0.9325842697
488	0.2181789772	0.9325842697
489	0.2181529051	0.9325842697
490	0.2179423265	0.9325842697
491	0.2178389379	0.9325842697
492	0.2169520894	0.9325842697
493	0.2166746686	0.9325842697
494	0.2161580695	0.9338327091
495	0.216076928	0.9338327091
496	0.2159587302	0.9338327091
497	0.2156710211	0.9325842697
498	0.2156597087	0.9325842697
499	0.2156458951	0.9325842697
500	0.2154393272	0.9338327091
501	0.2151206392	0.9350811486
502	0.2145919768	0.9350811486
503	0.2142609664	0.9350811486
504	0.2141522786	0.9350811486
505	0.2138833017	0.9350811486
506	0.2136586905	0.9375780275
507	0.2131221494	0.9388264669
508	0.212276328	0.9400749064
509	0.2118321465	0.9388264669
510	0.2116718856	0.9388264669
511	0.2115157762	0.9388264669
512	0.2114576501	0.9388264669
513	0.2111456892	0.9400749064
514	0.2108618357	0.9400749064
515	0.210759249	0.9400749064
516	0.2102722835	0.9400749064
517	0.2102018022	0.9400749064
518	0.209922764	0.9400749064
519	0.2098554607	0.9388264669
520	0.2097493625	0.9388264669
521	0.2095817087	0.9400749064
522	0.2091137894	0.9400749064
523	0.2090376936	0.9400749064
524	0.2086683437	0.9400749064
525	0.2086056877	0.9400749064
526	0.2082919916	0.9400749064
527	0.2080697804	0.9400749064
528	0.2078618436	0.9400749064
529	0.2075194335	0.9400749064
530	0.2072194824	0.9400749064
531	0.207051636	0.9400749064
532	0.2068350124	0.9400749064
533	0.2066385334	0.9400749064
