iter	Passed	Remaining
220	26436	93185
221	26535	92994
222	26825	93468
223	27091	93851
224	27291	94003
225	27358	93695
226	27415	93358
227	27478	93042
228	27545	92741
229	27598	92393
230	27687	92170
231	27775	91946
232	27838	91638
233	27889	91296
234	27942	90960
235	27995	90629
236	28054	90317
237	28115	90017
238	28169	89696
239	28244	89439
240	28384	89393
241	28857	90387
242	29196	90953
243	29542	91533
244	29653	91382
245	29757	91209
246	29862	91038
247	29953	90825
248	30017	90536
249	30079	90237
250	30101	89824
251	30167	89544
252	30229	89255
253	30290	88962
254	30343	88651
255	30399	88349
256	30457	88053
257	30519	87774
258	30633	87642
259	30929	88029
260	31197	88333
261	31529	88812
262	31635	88651
263	31737	88480
264	31825	88269
265	31910	88053
266	31981	87798
267	32048	87536
268	32119	87282
269	32178	87001
270	32236	86717
271	32295	86438
272	32363	86184
273	32430	85928
274	32462	85583
275	32518	85301
276	32775	85547
277	33071	85889
278	33429	86388
279	33740	86761
280	33809	86507
281	33884	86274
282	33971	86068
283	34052	85851
284	34121	85603
285	34192	85360
286	34262	85118
287	34327	84866
288	34395	84620
289	34481	84419
290	34587	84269
291	34669	84062
292	34741	83829
293	34847	83680
294	35114	83917
295	35544	84538
296	35920	85024
297	36015	84840
298	36107	84653
299	36185	84432
300	36265	84217
301	36337	83984
302	36418	83775
303	36522	83617
304	36610	83422
305	36683	83197
306	36715	82877
307	36771	82615
308	36840	82384
309	36905	82145
310	37041	82063
311	37328	82314
312	37583	82491
313	37833	82655
314	38050	82744
315	38129	82533
316	38206	82317
317	38287	82112
318	38360	81891
319	38447	81700
320	38534	81510
321	38611	81300
322	38660	81030
323	38705	80755
324	38759	80500
325	38807	80232
326	38851	79960
327	38898	79694
328	38951	79442
329	39047	79278
330	39420	79675
331	39715	79909
332	39983	80087
333	40047	79854
334	40102	79605
335	40160	79364
336	40233	79154
337	40310	78952
338	40409	78793
339	40516	78649
340	40619	78499
341	40705	78317
342	40781	78115
343	40857	77914
344	40941	77729
345	41035	77564
346	41268	77661
347	41547	77842
348	41810	77991
349	42126	78235
350	42239	78100
351	42333	77932
352	42428	77764
353	42518	77589
354	42608	77414
355	42684	77215
356	42753	77004
357	42811	76774
358	42873	76551
359	42944	76345
360	43007	76126
361	43071	75911
362	43465	76273
363	43776	76489
364	44073	76676
365	44445	76989
366	44532	76809
367	44618	76627
368	44683	76410
369	44761	76215
370	44831	76008
371	44926	75844
372	45030	75694
373	45140	75555
374	45204	75340
375	45261	75114
376	45326	74903
377	45387	74686
378	45445	74462
379	45537	74298
380	46031	74785
381	46341	74970
382	46710	75249
383	46824	75114
384	46912	74937
385	46991	74747
386	47069	74557
387	47157	74382
388	47250	74216
389	47355	74069
390	47450	73906
391	47538	73732
392	47598	73518
393	47657	73301
394	47717	73085
395	47834	72959
396	48122	73092
397	48402	73212
398	48640	73265
399	48725	73088
400	48802	72899
401	48866	72691
402	48931	72487
403	49000	72287
404	49096	72129
405	49184	71959
406	49262	71775
407	49357	71617
408	49414	71404
409	49474	71194
410	49537	70991
411	49602	70791
412	49693	70629
413	50095	70908
414	50407	71056
415	50723	71208
416	51059	71385
417	51162	71236
418	51239	71050
419	51318	70868
420	51388	70674
421	51445	70463
422	51519	70275
423	51589	70084
424	51661	69894
425	51726	69697
426	51792	69501
427	51874	69327
428	51943	69136
429	52074	69028
430	52356	69120
431	52640	69212
432	52990	69389
433	53075	69218
434	53149	69033
435	53226	68852
436	53314	68686
437	53391	68506
438	53460	68316
439	53538	68139
440	53608	67952
441	53673	67760
442	53741	67571
443	53814	67389
444	53882	67201
445	53953	67017
446	54057	66876
447	54261	66857
448	54529	66916
449	54875	67070
450	55222	67222
451	55306	67052
452	55378	66869
453	55470	66710
454	55549	66537
455	55632	66368
456	55700	66182
457	55766	65994
458	55833	65808
459	55901	65623
460	55967	65437
461	56034	65251
462	56100	65067
463	56172	64889
464	56258	64727
465	56647	64914
466	56928	64974
467	57288	65122
468	57594	65208
469	57669	65031
470	57735	64844
471	57801	64659
472	57876	64484
473	57950	64307
474	58026	64134
475	58100	63959
476	58168	63778
477	58234	63595
478	58302	63414
479	58389	63255
480	58485	63106
481	58578	62953
482	58724	62858
483	59010	62912
484	59266	62932
485	59631	63067
486	59723	62911
487	59786	62726
488	59842	62534
489	59904	62349
490	59972	62171
491	60064	62018
492	60171	61880
493	60271	61735
494	60352	61571
495	60424	61398
496	60493	61224
497	60578	61064
498	60648	60891
499	61047	61047
500	61359	61114
501	61609	61118
502	61922	61184
503	62032	61048
504	62138	60908
505	62238	60762
506	62325	60604
507	62391	60426
508	62450	60241
509	62508	60056
510	62565	59872
511	62629	59693
512	62701	59523
513	62767	59348
514	62848	59187
515	62934	59031
516	63092	58943
517	63609	59188
518	63859	59184
519	64196	59258
520	64302	59118
521	64410	58981
522	64508	58834
523	64602	58684
524	64671	58512
525	64733	58334
526	64800	58160
527	64877	57996
528	64938	57818
529	65002	57643
530	65058	57462
531	65115	57281
532	65170	57100
533	65291	56977
534	65544	56968
535	65843	56998
536	66192	57071
537	66267	56906
538	66343	56742
539	66420	56580
540	66488	56411
541	66565	56249
542	66633	56080
543	66701	55911
544	66799	55768
545	66888	55618
546	66975	55466
547	67035	55291
548	67106	55127
549	67163	54952
550	67217	54774
551	67577	54845
552	67853	54847
553	68137	54854
554	68460	54891
555	68577	54763
556	68686	54628
557	68775	54478
558	68860	54324
559	68932	54161
560	68990	53987
561	69049	53814
562	69113	53645
563	69179	53478
564	69244	53312
565	69305	53142
566	69385	52987
567	69471	52837
568	69614	52731
569	69864	52705
570	70322	52834
571	70645	52860
572	70991	52902
573	71082	52754
574	71166	52601
575	71230	52433
576	71297	52268
577	71363	52102
578	71435	51941
579	71496	51773
580	71558	51605
581	71619	51438
582	71676	51267
583	71737	51100
584	71797	50933
585	71864	50771
586	71944	50618
587	72118	50531
588	72427	50539
589	72738	50547
590	72987	50510
591	73065	50355
592	73136	50196
593	73206	50036
594	73289	49886
595	73365	49730
596	73439	49574
597	73509	49415
598	73593	49266
599	73702	49135
600	73797	48993
601	73868	48836
602	73936	48677
603	73993	48512
604	74102	48381
605	74542	48464
606	74838	48453
607	75214	48493
608	75291	48339
609	75365	48184
610	75443	48032
611	75526	47882
612	75598	47726
613	75667	47569
614	75735	47411
615	75810	47258
616	75900	47115
617	76003	46979
618	76093	46835
619	76159	46678
620	76218	46516
621	76381	46418
622	76668	46394
623	77107	46462
624	77386	46431
625	77457	46276
626	77533	46124
627	77618	45977
628	77694	45826
629	77761	45669
630	77860	45531
631	77960	45394
632	78052	45253
633	78112	45093
634	78169	44931
635	78231	44774
636	78300	44620
637	78360	44461
638	78551	44377
639	78836	44345
640	79152	44330
641	79456	44307
642	79531	44156
643	79606	44005
644	79675	43852
645	79746	43700
646	79821	43550
647	79930	43418
648	80042	43289
649	80132	43148
650	80199	42995
651	80262	42839
652	80319	42681
653	80386	42528
654	80469	42384
655	80866	42405
656	81197	42390
657	81541	42381
658	81778	42316
659	81854	42167
660	81924	42015
661	81993	41863
662	82068	41715
663	82145	41567
664	82252	41435
665	82354	41300
666	82432	41154
667	82489	40997
668	82549	40842
669	82610	40688
670	82674	40536
671	82761	40395
672	82990	40323
673	83278	40280
674	83794	40345
675	83873	40199
676	83935	40046
677	83997	39892
678	84073	39746
679	84150	39600
680	84213	39447
681	84276	39295
682	84340	39144
683	84404	38993
684	84472	38844
685	84535	38693
686	84590	38539
687	84648	38387
688	84722	38241
689	84861	38126
690	85112	38060
691	85424	38021
692	85723	37975
693	86002	37920
694	86088	37780
695	86177	37640
696	86267	37502
697	86340	37356
698	86414	37211
699	86484	37064
700	86551	36917
701	86618	36769
702	86684	36622
703	86792	36492
704	86892	36359
705	86976	36219
706	87113	36102
707	87572	36117
708	87811	36040
709	88085	35978
710	88174	35840
711	88247	35695
712	88323	35552
713	88398	35408
714	88496	35274
715	88580	35135
716	88666	34996
717	88732	34850
718	88792	34702
719	88857	34555
720	88919	34408
721	89006	34271
722	89139	34151
723	89400	34080
724	89730	34035
725	90155	34025
726	90232	33883
727	90306	33740
728	90383	33599
729	90451	33454
730	90524	33311
731	90612	33175
732	90721	33045
733	90821	32913
734	90898	32772
735	90955	32625
736	91017	32479
737	91078	32334
738	91134	32186
739	91438	32126
740	91688	32047
741	91934	31966
742	92220	31898
743	92541	31842
744	92613	31699
745	92684	31557
746	92747	31412
747	92804	31265
748	92866	31120
749	92923	30974
750	92979	30828
751	93035	30682
752	93098	30538
753	93170	30397
754	93237	30255
755	93335	30124
756	93441	29995
757	93536	29862
758	93678	29745
759	94140	29728
760	94439	29659
761	94706	29580
762	94932	29487
763	95006	29347
764	95083	29208
765	95159	29069
766	95235	28930
767	95306	28790
768	95379	28651
769	95459	28513
770	95543	28378
771	95638	28245
772	95736	28114
773	95816	27977
774	95894	27840
775	96088	27736
776	96386	27663
777	96627	27572
778	96922	27496
779	97019	27364
780	97087	27224
781	97160	27085
782	97230	26946
783	97311	26810
784	97402	26677
785	97511	26548
786	97615	26419
787	97698	26284
788	97772	26146
789	97842	26008
790	98175	25940
791	98467	25860
792	98750	25777
793	99183	25732
794	99255	25594
795	99327	25455
796	99404	25318
797	99476	25180
798	99548	25042
799	99629	24907
800	99731	24777
801	99818	24643
802	99900	24508
803	99961	24368
804	100019	24228
805	100083	24089
806	100151	23951
807	100220	23814
808	100412	23706
809	100868	23660
810	101210	23586
811	101594	23521
812	101712	23395
813	101811	23264
814	101894	23129
815	101962	22991
816	102038	22855
817	102094	22715
818	102164	22578
819	102240	22442
820	102310	22306
821	102367	22167
822	102437	22030
823	102522	21897
824	102601	21763
825	102700	21634
826	102929	21531
827	103207	21439
828	103584	21366
829	103671	21233
830	103739	21097
831	103808	20961
832	103891	20828
833	103962	20692
834	104039	20558
835	104152	20431
836	104253	20302
837	104333	20169
838	104390	20032
839	104445	19894
840	104508	19758
841	104572	19622
842	104859	19528
843	105103	19426
844	105390	19331
845	105694	19239
846	105995	19146
847	106069	19012
848	106130	18875
849	106210	18743
850	106276	18607
851	106342	18472
852	106408	18337
853	106469	18202
854	106524	18065
855	106583	17929
856	106643	17794
857	106700	17658
858	106755	17523
859	106811	17387
860	106867	17252
861	106936	17119
862	107231	17022
863	107774	16964
864	108058	16864
865	108438	16779
866	108515	16646
867	108581	16512
868	108656	16379
869	108728	16246
870	108808	16115
871	108879	15982
872	108978	15853
873	109071	15724
874	109168	15595
875	109243	15463
876	109311	15331
877	109374	15197
878	109442	15065
879	109559	14939
880	109785	14829
881	110089	14728
882	110361	14623
883	110444	14492
884	110526	14362
885	110605	14231
886	110688	14101
887	110781	13972
888	110878	13844
889	110964	13714
890	111048	13585
891	111106	13452
892	111165	13320
893	111231	13188
894	111294	13056
895	111363	12926
896	111653	12820
897	111916	12712
898	112181	12603
899	112545	12505
900	112775	12391
901	112844	12260
902	112910	12128
903	112977	11997
904	113042	11866
905	113124	11736
906	113191	11606
907	113273	11477
908	113342	11346
909	113409	11216
910	113478	11086
911	113548	10956
912	113655	10830
913	113833	10710
914	114272	10615
915	114569	10506
916	114837	10394
917	114915	10264
918	114992	10135
919	115060	10005
920	115130	9875
921	115207	9746
922	115281	9617
923	115397	9491
924	115496	9364
925	115584	9236
926	115642	9106
927	115700	8976
928	115760	8847
929	115825	8718
930	115907	8590
931	116112	8471
932	116411	8359
933	116664	8243
934	116957	8130
935	117065	8004
936	117168	7877
937	117255	7750
938	117332	7622
939	117398	7493
940	117471	7365
941	117551	7237
942	117616	7109
943	117676	6980
944	117733	6852
945	117793	6723
946	117859	6596
947	118174	6482
948	118354	6360
949	118625	6243
950	118911	6126
951	119160	6008
952	119232	5880
953	119307	5752
954	119384	5625
955	119469	5498
956	119554	5371
957	119641	5245
958	119734	5118
959	119808	4992
960	119865	4864
961	119929	4737
962	119996	4610
963	120055	4483
964	120131	4357
965	120273	4233
966	120741	4120
967	121074	4002
968	121445	3885
969	121547	3759
970	121654	3633
971	121746	3507
972	121839	3380
973	121918	3254
974	121983	3127
975	122043	3001
976	122106	2874
977	122179	2748
978	122239	2622
979	122301	2495
980	122366	2369
981	122425	2244
982	122557	2119
983	122874	1997
984	123127	1875
985	123525	1753
986	123606	1628
987	123684	1502
988	123779	1376
989	123852	1251
990	123941	1125
991	124041	1000
992	124155	875
993	124231	749
994	124290	624
995	124348	499
996	124408	374
997	124464	249
998	124530	124
999	124830	0
